workload,parlay_threads,round,work,frontier,next,consolidate_ms,frontier_ms,semisort_ms,keyed_ms,group_by_ms,per_group_ms
deep-l,64,1,255181,510231,195268,3.586,1.040,9.225,0.294,3.207,1.763
deep-l,64,2,195268,390548,114534,2.783,1.663,9.759,0.232,4.664,1.390
deep-l,64,3,114534,0,0,0.098,1.144,0.000,,,
deep-l,64,0,86518,576676,255181,2.711,0.369,9.184,0.355,3.240,1.547
deep-l,64,1,255181,510231,195268,3.325,1.140,10.634,0.302,4.699,1.725
deep-l,64,2,195268,390548,114534,3.122,2.245,9.532,0.243,4.539,1.419
deep-l,64,3,114534,0,0,0.090,1.190,0.000,,,
deep-l,64,0,86518,576676,255181,1.401,0.382,9.539,0.373,3.544,1.589
deep-l,64,1,255181,510231,195268,3.129,1.209,10.679,0.288,4.600,1.731
deep-l,64,2,195268,390548,114534,2.738,1.700,9.619,0.229,4.635,1.423
deep-l,64,3,114534,0,0,0.095,1.141,0.000,,,
deep-l,64,0,86518,576676,255181,1.400,0.391,9.487,0.346,3.253,1.581
deep-l,64,1,255181,510231,195268,3.294,1.149,10.883,0.284,4.867,1.709
deep-l,64,2,195268,390548,114534,2.756,1.669,9.625,0.234,4.687,1.337
deep-l,64,3,114534,0,0,0.088,1.110,0.000,,,
small,128,0,1720,17118,8263,1.514,0.446,6.959,0.564,3.573,0.927
small,128,1,8263,0,0,2.094,0.499,0.000,,,
small,128,0,1720,17118,8263,0.835,0.335,4.459,0.027,2.142,0.840
small,128,1,8263,0,0,1.604,0.485,0.000,,,
small,128,0,1720,17118,8263,0.728,0.136,2.940,0.032,1.619,0.481
small,128,1,8263,0,0,1.171,0.223,0.000,,,
small,128,0,1720,17118,8263,0.408,0.131,2.822,0.028,1.544,0.435
small,128,1,8263,0,0,1.427,0.234,0.000,,,
small,128,0,1720,17118,8263,0.502,0.127,2.208,0.028,1.117,0.194
small,128,1,8263,0,0,1.314,0.230,0.000,,,
small,128,0,1720,17118,8263,0.436,0.142,2.349,0.029,1.225,0.370
small,128,1,8263,0,0,1.085,0.243,0.000,,,
medium,128,0,17367,347448,167261,1.596,0.693,12.492,1.393,6.770,1.190
medium,128,1,167261,0,0,2.953,1.003,0.000,,,
medium,128,0,17367,347448,167261,1.135,0.902,6.837,0.205,3.612,0.916
medium,128,1,167261,0,0,3.017,0.728,0.000,,,
medium,128,0,17367,347448,167261,0.750,0.422,6.762,0.197,3.717,0.855
medium,128,1,167261,0,0,3.045,0.781,0.000,,,
medium,128,0,17367,347448,167261,0.896,0.818,7.690,0.205,4.310,1.020
medium,128,1,167261,0,0,2.542,0.787,0.000,,,
medium,128,0,17367,347448,167261,0.757,0.376,6.130,0.191,2.945,0.928
medium,128,1,167261,0,0,2.773,0.757,0.000,,,
medium,128,0,17367,347448,167261,1.250,0.369,5.932,0.196,2.874,0.877
medium,128,1,167261,0,0,2.505,0.824,0.000,,,
large,128,0,86518,1730227,796076,1.494,2.243,37.671,4.782,14.176,6.750
large,128,1,796076,0,0,12.141,3.691,0.000,,,
large,128,0,86518,1730227,796076,2.628,0.626,23.335,0.820,6.533,5.097
large,128,1,796076,0,0,9.451,2.928,0.000,,,
large,128,0,86518,1730227,796076,2.781,0.790,23.225,0.807,6.909,5.498
large,128,1,796076,0,0,9.398,2.865,0.000,,,
large,128,0,86518,1730227,796076,1.395,0.574,23.495,0.861,6.932,5.712
large,128,1,796076,0,0,9.543,3.464,0.000,,,
large,128,0,86518,1730227,796076,1.397,0.615,22.435,0.824,5.970,5.281
large,128,1,796076,0,0,8.897,3.732,0.000,,,
large,128,0,86518,1730227,796076,2.596,0.592,24.596,0.809,9.063,4.789
large,128,1,796076,0,0,9.107,2.907,0.000,,,
deep-s,128,0,1720,5755,2604,0.193,0.060,0.890,0.021,0.483,0.136
deep-s,128,1,2604,5230,2069,0.504,0.085,1.129,0.016,0.844,0.095
deep-s,128,2,2069,4086,1248,0.182,0.129,0.865,0.027,0.625,0.080
deep-s,128,3,1248,0,0,0.011,0.090,0.000,,,
deep-s,128,0,1720,5755,2604,0.198,0.076,0.824,0.017,0.425,0.133
deep-s,128,1,2604,5230,2069,0.242,0.088,1.197,0.018,0.917,0.091
deep-s,128,2,2069,4086,1248,0.215,0.156,0.905,0.018,0.663,0.091
deep-s,128,3,1248,0,0,0.028,0.094,0.000,,,
deep-s,128,0,1720,5755,2604,0.190,0.053,0.903,0.020,0.464,0.143
deep-s,128,1,2604,5230,2069,0.265,0.100,1.164,0.017,0.902,0.079
deep-s,128,2,2069,4086,1248,0.188,0.146,0.864,0.019,0.629,0.085
deep-s,128,3,1248,0,0,0.013,0.084,0.000,,,
deep-s,128,0,1720,5755,2604,0.190,0.063,0.807,0.017,0.394,0.129
deep-s,128,1,2604,5230,2069,0.507,0.108,1.239,0.020,0.940,0.088
deep-s,128,2,2069,4086,1248,0.182,0.151,0.972,0.014,0.726,0.099
deep-s,128,3,1248,0,0,0.010,0.092,0.000,,,
deep-s,128,0,1720,5755,2604,0.205,0.070,0.851,0.026,0.432,0.125
deep-s,128,1,2604,5230,2069,0.225,0.100,1.279,0.019,0.993,0.082
deep-s,128,2,2069,4086,1248,0.191,0.140,0.944,0.018,0.694,0.097
deep-s,128,3,1248,0,0,0.010,0.089,0.000,,,
deep-s,128,0,1720,5755,2604,0.205,0.074,0.907,0.022,0.479,0.141
deep-s,128,1,2604,5230,2069,0.256,0.096,1.240,0.030,0.955,0.079
deep-s,128,2,2069,4086,1248,0.197,0.138,0.954,0.021,0.694,0.103
deep-s,128,3,1248,0,0,0.010,0.093,0.000,,,
deep-m,128,0,17367,115794,52552,0.746,0.380,3.833,0.108,2.319,0.407
deep-m,128,1,52552,105185,41527,0.994,0.457,2.879,0.070,1.765,0.327
deep-m,128,2,41527,83194,25906,0.773,0.467,2.894,0.060,1.818,0.305
deep-m,128,3,25906,0,0,0.071,0.481,0.000,,,
deep-m,128,0,17367,115794,52552,0.956,0.347,3.076,0.073,1.850,0.430
deep-m,128,1,52552,105185,41527,1.111,0.433,2.839,0.078,1.738,0.291
deep-m,128,2,41527,83194,25906,0.692,0.457,2.656,0.058,1.702,0.302
deep-m,128,3,25906,0,0,0.074,0.397,0.000,,,
deep-m,128,0,17367,115794,52552,0.635,0.447,2.915,0.074,1.710,0.397
deep-m,128,1,52552,105185,41527,0.971,0.413,2.815,0.064,1.728,0.311
deep-m,128,2,41527,83194,25906,0.702,0.425,2.710,0.057,1.750,0.282
deep-m,128,3,25906,0,0,0.057,0.409,0.000,,,
deep-m,128,0,17367,115794,52552,0.666,0.343,2.572,0.072,1.392,0.387
deep-m,128,1,52552,105185,41527,0.928,0.406,2.852,0.069,1.812,0.293
deep-m,128,2,41527,83194,25906,0.707,0.445,2.589,0.057,1.676,0.275
deep-m,128,3,25906,0,0,0.069,0.372,0.000,,,
deep-m,128,0,17367,115794,52552,0.611,0.363,2.668,0.077,1.528,0.367
deep-m,128,1,52552,105185,41527,0.955,0.379,2.864,0.081,1.791,0.322
deep-m,128,2,41527,83194,25906,0.683,0.420,2.602,0.058,1.666,0.289
deep-m,128,3,25906,0,0,0.064,0.367,0.000,,,
deep-m,128,0,17367,115794,52552,0.664,0.378,2.610,0.081,1.437,0.362
deep-m,128,1,52552,105185,41527,0.842,0.352,2.737,0.068,1.685,0.299
deep-m,128,2,41527,83194,25906,0.677,0.428,2.580,0.056,1.660,0.270
deep-m,128,3,25906,0,0,0.066,0.379,0.000,,,
deep-l,128,0,86518,576676,255181,1.311,0.415,11.552,0.336,5.404,1.290
deep-l,128,1,255181,510231,195268,3.723,1.124,8.573,0.315,3.937,1.253
deep-l,128,2,195268,390548,114534,2.501,1.527,8.792,0.248,4.946,0.971
deep-l,128,3,114534,0,0,0.088,1.042,0.000,,,
deep-l,128,0,86518,576676,255181,1.291,0.385,8.314,0.333,3.050,1.381
deep-l,128,1,255181,510231,195268,3.173,1.163,8.136,0.316,3.329,1.229
deep-l,128,2,195268,390548,114534,2.525,1.556,9.564,0.228,5.685,0.977
deep-l,128,3,114534,0,0,0.087,1.052,0.000,,,
deep-l,128,0,86518,576676,255181,1.327,0.380,8.372,0.342,3.487,1.172
deep-l,128,1,255181,510231,195268,3.217,1.292,7.911,0.278,3.435,1.382
deep-l,128,2,195268,390548,114534,2.331,1.419,8.406,0.214,4.845,0.888
deep-l,128,3,114534,0,0,0.079,0.925,0.000,,,
deep-l,128,0,86518,576676,255181,1.285,0.366,7.700,0.334,3.000,1.165
deep-l,128,1,255181,510231,195268,2.968,1.290,7.537,0.282,3.218,1.155
deep-l,128,2,195268,390548,114534,2.330,1.384,8.291,0.244,4.721,0.920
deep-l,128,3,114534,0,0,0.101,0.974,0.000,,,
deep-l,128,0,86518,576676,255181,1.284,0.371,7.925,0.357,3.218,1.145
deep-l,128,1,255181,510231,195268,3.201,1.185,7.498,0.304,3.301,1.126
deep-l,128,2,195268,390548,114534,2.356,1.384,8.237,0.225,4.686,0.909
deep-l,128,3,114534,0,0,0.078,0.957,0.000,,,
deep-l,128,0,86518,576676,255181,2.486,1.005,9.133,0.358,4.064,1.472
deep-l,128,1,255181,510231,195268,3.271,1.271,9.268,0.285,4.990,1.138
deep-l,128,2,195268,390548,114534,2.373,1.879,8.375,0.224,4.807,0.896
deep-l,128,3,114534,0,0,0.087,0.974,0.000,,,
small,144,0,1720,17118,8263,1.615,0.504,7.968,0.470,4.070,1.283
small,144,1,8263,0,0,2.400,0.265,0.000,,,
small,144,0,1720,17118,8263,1.005,0.435,4.654,0.028,2.739,0.547
small,144,1,8263,0,0,1.914,0.230,0.000,,,
small,144,0,1720,17118,8263,0.658,0.143,3.474,0.033,2.083,0.479
small,144,1,8263,0,0,1.181,0.230,0.000,,,
small,144,0,1720,17118,8263,0.439,0.158,3.050,0.034,1.684,0.474
small,144,1,8263,0,0,1.346,0.227,0.000,,,
small,144,0,1720,17118,8263,0.337,0.115,3.271,0.026,2.020,0.471
small,144,1,8263,0,0,1.155,0.222,0.000,,,
small,144,0,1720,17118,8263,0.497,0.101,2.279,0.029,0.928,0.445
small,144,1,8263,0,0,1.151,0.233,0.000,,,
medium,144,0,17367,347448,167261,1.758,1.620,14.068,1.288,6.925,2.617
medium,144,1,167261,0,0,3.270,0.872,0.000,,,
medium,144,0,17367,347448,167261,1.099,0.772,6.227,0.200,3.070,0.931
medium,144,1,167261,0,0,2.800,0.818,0.000,,,
medium,144,0,17367,347448,167261,1.158,0.368,7.630,0.192,4.529,0.943
medium,144,1,167261,0,0,2.590,0.759,0.000,,,
medium,144,0,17367,347448,167261,1.345,0.487,7.469,0.220,4.342,0.880
medium,144,1,167261,0,0,2.448,0.694,0.000,,,
medium,144,0,17367,347448,167261,0.947,0.361,5.991,0.191,3.063,0.865
medium,144,1,167261,0,0,2.501,0.763,0.000,,,
medium,144,0,17367,347448,167261,0.649,0.481,6.569,0.193,3.271,1.139
medium,144,1,167261,0,0,2.487,0.665,0.000,,,
large,144,0,86518,1730227,796076,1.490,2.556,38.429,5.041,14.256,7.185
large,144,1,796076,0,0,11.906,3.352,0.000,,,
large,144,0,86518,1730227,796076,1.416,0.600,28.206,0.849,10.175,7.143
large,144,1,796076,0,0,10.693,3.037,0.000,,,
large,144,0,86518,1730227,796076,2.776,0.625,23.100,0.814,7.436,5.002
large,144,1,796076,0,0,8.972,2.858,0.000,,,
large,144,0,86518,1730227,796076,1.440,0.584,21.678,0.806,6.154,5.025
large,144,1,796076,0,0,7.926,2.560,0.000,,,
large,144,0,86518,1730227,796076,1.449,0.558,23.377,0.816,7.163,5.620
large,144,1,796076,0,0,10.904,3.005,0.000,,,
large,144,0,86518,1730227,796076,1.421,1.838,24.399,0.806,8.466,5.038
large,144,1,796076,0,0,9.541,3.554,0.000,,,
deep-s,144,0,1720,5755,2604,0.249,0.080,1.022,0.018,0.587,0.123
deep-s,144,1,2604,5230,2069,0.271,0.097,1.391,0.017,1.100,0.077
deep-s,144,2,2069,4086,1248,0.215,0.145,1.056,0.023,0.806,0.088
deep-s,144,3,1248,0,0,0.020,0.093,0.000,,,
deep-s,144,0,1720,5755,2604,0.215,0.064,0.959,0.019,0.565,0.113
deep-s,144,1,2604,5230,2069,0.565,0.097,1.491,0.017,1.196,0.077
deep-s,144,2,2069,4086,1248,0.217,0.138,1.055,0.018,0.819,0.081
deep-s,144,3,1248,0,0,0.021,0.115,0.000,,,
deep-s,144,0,1720,5755,2604,0.261,0.073,0.965,0.016,0.542,0.134
deep-s,144,1,2604,5230,2069,0.293,0.099,1.494,0.017,1.194,0.083
deep-s,144,2,2069,4086,1248,0.212,0.150,1.052,0.018,0.800,0.095
deep-s,144,3,1248,0,0,0.021,0.117,0.000,,,
deep-s,144,0,1720,5755,2604,0.286,0.082,0.949,0.020,0.549,0.103
deep-s,144,1,2604,5230,2069,0.302,0.098,1.466,0.019,1.172,0.078
deep-s,144,2,2069,4086,1248,0.223,0.148,1.058,0.015,0.819,0.087
deep-s,144,3,1248,0,0,0.020,0.109,0.000,,,
deep-s,144,0,1720,5755,2604,0.230,0.063,0.944,0.017,0.522,0.133
deep-s,144,1,2604,5230,2069,0.524,0.103,1.561,0.016,1.257,0.090
deep-s,144,2,2069,4086,1248,0.219,0.142,1.065,0.017,0.837,0.069
deep-s,144,3,1248,0,0,0.023,0.109,0.000,,,
deep-s,144,0,1720,5755,2604,0.223,0.091,0.974,0.022,0.517,0.132
deep-s,144,1,2604,5230,2069,0.516,0.105,1.472,0.016,1.173,0.087
deep-s,144,2,2069,4086,1248,0.224,0.148,1.094,0.018,0.860,0.076
deep-s,144,3,1248,0,0,0.027,0.115,0.000,,,
deep-m,144,0,17367,115794,52552,0.740,0.424,3.267,0.113,1.963,0.451
deep-m,144,1,52552,105185,41527,1.149,0.457,2.982,0.070,1.917,0.315
deep-m,144,2,41527,83194,25906,0.715,0.435,2.706,0.060,1.799,0.273
deep-m,144,3,25906,0,0,0.062,0.398,0.000,,,
deep-m,144,0,17367,115794,52552,1.046,0.342,3.672,0.074,2.442,0.435
deep-m,144,1,52552,105185,41527,0.871,0.338,2.784,0.070,1.729,0.304
deep-m,144,2,41527,83194,25906,0.711,0.430,2.676,0.061,1.716,0.342
deep-m,144,3,25906,0,0,0.069,0.363,0.000,,,
deep-m,144,0,17367,115794,52552,0.785,0.362,2.638,0.078,1.477,0.404
deep-m,144,1,52552,105185,41527,0.975,0.354,2.784,0.067,1.761,0.290
deep-m,144,2,41527,83194,25906,0.680,0.401,2.777,0.058,1.892,0.271
deep-m,144,3,25906,0,0,0.067,0.383,0.000,,,
deep-m,144,0,17367,115794,52552,0.641,0.387,2.752,0.070,1.613,0.381
deep-m,144,1,52552,105185,41527,1.152,0.401,2.734,0.068,1.732,0.279
deep-m,144,2,41527,83194,25906,0.778,0.411,2.733,0.058,1.867,0.259
deep-m,144,3,25906,0,0,0.071,0.382,0.000,,,
deep-m,144,0,17367,115794,52552,0.688,0.373,2.629,0.074,1.486,0.374
deep-m,144,1,52552,105185,41527,1.113,0.378,3.931,0.068,2.915,0.290
deep-m,144,2,41527,83194,25906,0.731,0.432,2.690,0.056,1.775,0.271
deep-m,144,3,25906,0,0,0.059,0.388,0.000,,,
deep-m,144,0,17367,115794,52552,0.816,0.345,2.741,0.075,1.570,0.400
deep-m,144,1,52552,105185,41527,1.008,0.396,2.681,0.066,1.679,0.297
deep-m,144,2,41527,83194,25906,0.697,0.421,2.694,0.062,1.826,0.250
deep-m,144,3,25906,0,0,0.057,0.376,0.000,,,
deep-l,144,0,86518,576676,255181,1.369,0.396,10.155,0.336,5.309,1.177
deep-l,144,1,255181,510231,195268,3.414,1.101,10.009,0.353,5.586,1.127
deep-l,144,2,195268,390548,114534,2.414,1.486,8.580,0.234,4.845,0.949
deep-l,144,3,114534,0,0,0.092,1.169,0.000,,,
deep-l,144,0,86518,576676,255181,1.329,0.405,8.393,0.349,3.516,1.220
deep-l,144,1,255181,510231,195268,3.495,1.168,9.313,0.331,4.947,1.165
deep-l,144,2,195268,390548,114534,2.565,1.509,8.972,0.221,5.119,0.932
deep-l,144,3,114534,0,0,0.096,1.039,0.000,,,
deep-l,144,0,86518,576676,255181,1.373,0.428,9.963,0.352,3.937,1.280
deep-l,144,1,255181,510231,195268,3.053,1.144,7.489,0.300,3.354,1.132
deep-l,144,2,195268,390548,114534,2.340,1.353,8.355,0.236,4.855,0.867
deep-l,144,3,114534,0,0,0.084,1.115,0.000,,,
deep-l,144,0,86518,576676,255181,1.316,0.383,7.737,0.334,3.024,1.167
deep-l,144,1,255181,510231,195268,3.415,1.116,7.178,0.285,3.153,1.055
deep-l,144,2,195268,390548,114534,2.295,1.386,8.345,0.229,4.847,0.864
deep-l,144,3,114534,0,0,0.094,0.973,0.000,,,
deep-l,144,0,86518,576676,255181,2.589,0.369,7.464,0.348,2.727,1.173
deep-l,144,1,255181,510231,195268,3.140,1.222,7.242,0.298,3.117,1.058
deep-l,144,2,195268,390548,114534,2.357,1.364,8.312,0.228,4.875,0.871
deep-l,144,3,114534,0,0,0.083,0.950,0.000,,,
deep-l,144,0,86518,576676,255181,1.275,0.382,8.545,0.343,3.875,1.132
deep-l,144,1,255181,510231,195268,3.043,1.111,7.467,0.293,3.422,1.047
deep-l,144,2,195268,390548,114534,2.314,1.389,8.252,0.228,4.804,0.864
deep-l,144,3,114534,0,0,0.085,0.949,0.000,,,
