workload,parlay_threads,round,work,frontier,next,consolidate_ms,frontier_ms,semisort_ms,keyed_ms,group_by_ms,per_group_ms
small,144,0,1720,17118,7959,1.119,0.561,5.435,0.000,2.348,1.145
small,144,1,7959,0,0,1.498,0.249,0.000,,,
small,144,0,1720,17118,7959,0.781,0.282,3.661,0.000,1.943,0.679
small,144,1,7959,0,0,1.287,0.218,0.000,,,
small,144,0,1720,17118,7959,0.740,0.327,3.294,0.000,1.840,0.526
small,144,1,7959,0,0,1.184,0.250,0.000,,,
small,144,0,1720,17118,7959,0.561,1.255,3.256,0.000,1.829,0.556
small,144,1,7959,0,0,1.052,0.218,0.000,,,
small,144,0,1720,17118,7959,0.535,0.340,3.232,0.000,1.821,0.463
small,144,1,7959,0,0,1.043,0.230,0.000,,,
small,144,0,1720,17118,7959,0.625,0.120,2.937,0.000,1.789,0.527
small,144,1,7959,0,0,0.998,0.224,0.000,,,
medium,144,0,17367,347448,160295,1.747,0.792,10.166,0.000,4.757,2.340
medium,144,1,160295,0,0,3.248,0.942,0.000,,,
medium,144,0,17367,347448,160295,1.163,0.570,5.994,0.000,2.751,1.272
medium,144,1,160295,0,0,2.759,0.838,0.000,,,
medium,144,0,17367,347448,160295,1.004,0.738,5.949,0.000,2.659,1.321
medium,144,1,160295,0,0,2.716,0.798,0.000,,,
medium,144,0,17367,347448,160295,1.435,0.668,5.038,0.000,1.900,1.292
medium,144,1,160295,0,0,2.640,0.814,0.000,,,
medium,144,0,17367,347448,160295,1.219,0.489,5.422,0.001,2.241,1.309
medium,144,1,160295,0,0,2.688,0.705,0.000,,,
medium,144,0,17367,347448,160295,0.742,0.488,5.136,0.000,2.023,1.213
medium,144,1,160295,0,0,2.654,0.842,0.000,,,
large,144,0,86518,1730227,737662,21.553,12.344,41.185,0.000,17.876,6.992
large,144,1,737662,0,0,14.430,2.861,0.000,,,
large,144,0,86518,1730227,737662,1.797,1.128,29.067,0.000,8.238,9.885
large,144,1,737662,0,0,10.617,2.868,0.000,,,
large,144,0,86518,1730227,737662,1.804,0.998,22.632,0.000,7.101,4.570
large,144,1,737662,0,0,11.223,2.788,0.000,,,
large,144,0,86518,1730227,737662,1.673,1.031,24.718,0.000,7.291,4.609
large,144,1,737662,0,0,9.071,2.270,0.000,,,
large,144,0,86518,1730227,737662,1.757,0.793,22.158,0.000,6.684,4.645
large,144,1,737662,0,0,10.905,2.825,0.000,,,
large,144,0,86518,1730227,737662,1.579,0.636,23.838,0.000,7.625,4.789
large,144,1,737662,0,0,9.051,2.442,0.000,,,
deep-s,144,0,1720,5755,2393,0.241,0.075,0.931,0.000,0.544,0.135
deep-s,144,1,2393,4828,1048,0.311,0.075,1.264,0.000,0.441,0.668
deep-s,144,2,1048,2096,0,0.193,0.074,0.533,0.000,0.388,0.061
deep-s,144,0,1720,5755,2393,0.212,0.064,0.819,0.000,0.458,0.124
deep-s,144,1,2393,4828,1048,0.306,0.088,0.700,0.000,0.460,0.073
deep-s,144,2,1048,2096,0,0.205,0.072,0.376,0.000,0.258,0.050
deep-s,144,0,1720,5755,2393,0.232,0.075,0.812,0.000,0.447,0.128
deep-s,144,1,2393,4828,1048,0.271,0.093,0.654,0.000,0.421,0.079
deep-s,144,2,1048,2096,0,0.214,0.071,0.387,0.000,0.248,0.053
deep-s,144,0,1720,5755,2393,0.402,0.068,0.776,0.000,0.447,0.122
deep-s,144,1,2393,4828,1048,0.370,0.086,0.671,0.000,0.443,0.074
deep-s,144,2,1048,2096,0,0.220,0.080,0.358,0.000,0.236,0.049
deep-s,144,0,1720,5755,2393,0.274,0.060,0.793,0.000,0.453,0.118
deep-s,144,1,2393,4828,1048,0.449,0.089,0.667,0.000,0.437,0.073
deep-s,144,2,1048,2096,0,0.215,0.071,0.386,0.000,0.253,0.056
deep-s,144,0,1720,5755,2393,0.224,0.074,0.813,0.000,0.462,0.134
deep-s,144,1,2393,4828,1048,0.350,0.087,0.693,0.000,0.444,0.080
deep-s,144,2,1048,2096,0,0.229,0.073,0.371,0.000,0.240,0.060
deep-m,144,0,17367,115794,47572,1.330,0.870,14.901,0.000,13.272,0.555
deep-m,144,1,47572,95336,26271,1.517,0.465,13.013,0.000,12.064,0.280
deep-m,144,2,26271,52514,0,0.849,0.354,8.610,0.000,8.139,0.188
deep-m,144,0,17367,115794,47572,0.825,0.482,13.539,0.000,12.179,0.514
deep-m,144,1,47572,95336,26271,1.094,0.430,12.344,0.000,11.526,0.245
deep-m,144,2,26271,52514,0,0.760,0.324,7.380,0.000,6.898,0.199
deep-m,144,0,17367,115794,47572,0.695,0.378,13.553,0.000,12.137,0.633
deep-m,144,1,47572,95336,26271,1.014,0.487,12.271,0.000,11.420,0.277
deep-m,144,2,26271,52514,0,0.871,0.330,7.229,0.000,6.780,0.191
deep-m,144,0,17367,115794,47572,0.729,0.388,15.818,0.000,14.527,0.569
deep-m,144,1,47572,95336,26271,1.208,0.304,12.370,0.000,11.547,0.248
deep-m,144,2,26271,52514,0,0.740,0.323,7.091,0.000,6.647,0.170
deep-m,144,0,17367,115794,47572,0.738,0.416,13.421,0.000,12.090,0.560
deep-m,144,1,47572,95336,26271,1.100,0.382,12.351,0.000,11.483,0.271
deep-m,144,2,26271,52514,0,0.794,0.335,7.185,0.000,6.745,0.173
deep-m,144,0,17367,115794,47572,0.859,0.448,13.401,0.000,12.178,0.515
deep-m,144,1,47572,95336,26271,1.146,0.386,12.097,0.000,11.240,0.246
deep-m,144,2,26271,52514,0,0.673,0.307,7.071,0.000,6.648,0.160
deep-l,144,0,86518,576676,225233,1.571,0.580,9.009,0.000,3.488,1.936
deep-l,144,1,225233,450223,116944,6.981,1.179,11.452,0.000,2.007,3.705
deep-l,144,2,116944,233969,0,2.643,0.880,4.534,0.000,1.807,0.428
deep-l,144,0,86518,576676,225233,1.603,0.712,8.713,0.000,3.226,1.952
deep-l,144,1,225233,450223,116944,7.589,1.602,5.520,0.000,1.855,1.073
deep-l,144,2,116944,233969,0,2.350,0.846,3.223,0.000,1.585,0.422
deep-l,144,0,86518,576676,225233,1.556,0.458,8.628,0.000,3.388,1.744
deep-l,144,1,225233,450223,116944,5.805,0.778,5.337,0.000,1.863,0.821
deep-l,144,2,116944,233969,0,2.307,0.784,3.152,0.000,1.405,0.589
deep-l,144,0,86518,576676,225233,1.319,0.476,8.078,0.000,2.794,1.753
deep-l,144,1,225233,450223,116944,3.264,0.876,5.057,0.000,1.781,0.808
deep-l,144,2,116944,233969,0,2.155,0.719,2.977,0.000,1.389,0.431
deep-l,144,0,86518,576676,225233,1.560,0.466,8.742,0.000,2.815,1.721
deep-l,144,1,225233,450223,116944,4.303,0.770,5.312,0.000,1.949,0.855
deep-l,144,2,116944,233969,0,2.242,0.731,2.983,0.000,1.393,0.403
deep-l,144,0,86518,576676,225233,1.344,0.438,7.515,0.000,2.392,1.688
deep-l,144,1,225233,450223,116944,3.573,0.839,6.277,0.000,1.810,0.834
deep-l,144,2,116944,233969,0,2.344,0.777,2.963,0.000,1.382,0.410
