workload,parlay_threads,round,work,frontier,next,consolidate_ms,frontier_ms,semisort_ms,keyed_ms,group_by_ms,per_group_ms
cube_d2_k5,64,7,4,4,2,0.003,0.001,0.008,0.000,0.003,0.001
cube_d2_k5,64,8,2,0,0,0.002,0.001,0.000,,,
cube_d2_k5,64,0,10,750,250,0.006,0.003,0.121,0.000,0.043,0.033
cube_d2_k5,64,1,250,250,122,0.055,0.033,0.073,0.000,0.024,0.017
cube_d2_k5,64,2,122,122,64,0.039,0.024,0.048,0.000,0.011,0.013
cube_d2_k5,64,3,64,64,32,0.025,0.010,0.020,0.000,0.008,0.005
cube_d2_k5,64,4,32,32,16,0.035,0.007,0.012,0.000,0.006,0.003
cube_d2_k5,64,5,16,16,8,0.012,0.004,0.008,0.000,0.004,0.002
cube_d2_k5,64,6,8,8,4,0.011,0.002,0.005,0.000,0.003,0.001
cube_d2_k5,64,7,4,4,2,0.003,0.001,0.004,0.000,0.003,0.000
cube_d2_k5,64,8,2,0,0,0.002,0.001,0.000,,,
cube_d2_k5,64,0,10,750,250,0.005,0.003,0.116,0.000,0.044,0.029
cube_d2_k5,64,1,250,250,122,0.047,0.035,0.074,0.000,0.026,0.017
cube_d2_k5,64,2,122,122,64,0.131,0.029,0.044,0.000,0.012,0.013
cube_d2_k5,64,3,64,64,32,0.029,0.010,0.031,0.000,0.008,0.010
cube_d2_k5,64,4,32,32,16,0.014,0.010,0.013,0.000,0.005,0.003
cube_d2_k5,64,5,16,16,8,0.013,0.004,0.031,0.000,0.004,0.002
cube_d2_k5,64,6,8,8,4,0.009,0.002,0.006,0.000,0.003,0.001
cube_d2_k5,64,7,4,4,2,0.003,0.001,0.004,0.000,0.003,0.000
cube_d2_k5,64,8,2,0,0,0.002,0.000,0.000,,,
cube_d2_k5,64,0,10,750,250,0.006,0.003,0.117,0.000,0.046,0.026
cube_d2_k5,64,1,250,250,122,0.050,0.034,0.074,0.000,0.024,0.019
cube_d2_k5,64,2,122,122,64,0.042,0.028,0.044,0.000,0.012,0.012
cube_d2_k5,64,3,64,64,32,0.033,0.016,0.034,0.000,0.007,0.012
cube_d2_k5,64,4,32,32,16,0.017,0.006,0.012,0.000,0.005,0.003
cube_d2_k5,64,5,16,16,8,0.013,0.004,0.008,0.000,0.004,0.002
cube_d2_k5,64,6,8,8,4,0.011,0.003,0.006,0.000,0.003,0.001
cube_d2_k5,64,7,4,4,2,0.003,0.001,0.004,0.000,0.002,0.000
cube_d2_k5,64,8,2,0,0,0.002,0.000,0.000,,,
cube_d2_k5,64,0,10,750,250,0.005,0.003,0.114,0.000,0.043,0.025
cube_d2_k5,64,1,250,250,122,0.060,0.037,0.072,0.000,0.022,0.019
cube_d2_k5,64,2,122,122,64,0.031,0.025,0.043,0.000,0.012,0.012
cube_d2_k5,64,3,64,64,32,0.027,0.010,0.037,0.000,0.008,0.005
cube_d2_k5,64,4,32,32,16,0.021,0.006,0.012,0.000,0.005,0.003
cube_d2_k5,64,5,16,16,8,0.012,0.004,0.008,0.000,0.004,0.002
cube_d2_k5,64,6,8,8,4,0.012,0.003,0.005,0.000,0.003,0.001
cube_d2_k5,64,7,4,4,2,0.004,0.001,0.004,0.000,0.003,0.000
cube_d2_k5,64,8,2,0,0,0.002,0.000,0.000,,,
cube_d2_k5,64,0,10,750,250,0.006,0.003,0.121,0.000,0.046,0.025
cube_d2_k5,64,1,250,250,122,0.056,0.032,0.071,0.000,0.022,0.018
cube_d2_k5,64,2,122,122,64,0.031,0.029,0.050,0.000,0.015,0.014
cube_d2_k5,64,3,64,64,32,0.024,0.019,0.020,0.000,0.007,0.005
cube_d2_k5,64,4,32,32,16,0.018,0.007,0.012,0.000,0.005,0.003
cube_d2_k5,64,5,16,16,8,0.011,0.004,0.008,0.000,0.004,0.002
cube_d2_k5,64,6,8,8,4,0.006,0.001,0.005,0.000,0.003,0.001
cube_d2_k5,64,7,4,4,2,0.003,0.001,0.012,0.000,0.010,0.000
cube_d2_k5,64,8,2,0,0,0.002,0.000,0.000,,,
cube_d2_k5,128,0,10,750,250,2.106,0.006,9.125,0.000,8.837,0.135
cube_d2_k5,128,1,250,250,122,3.921,0.046,2.749,0.000,2.653,0.040
cube_d2_k5,128,2,122,122,64,4.205,0.023,0.174,0.000,0.122,0.028
cube_d2_k5,128,3,64,64,32,1.350,0.020,0.029,0.000,0.008,0.008
cube_d2_k5,128,4,32,32,16,0.120,0.009,0.013,0.000,0.006,0.003
cube_d2_k5,128,5,16,16,8,0.016,0.004,0.008,0.000,0.004,0.002
cube_d2_k5,128,6,8,8,4,0.011,0.003,0.005,0.000,0.003,0.001
cube_d2_k5,128,7,4,4,2,0.003,0.001,0.007,0.000,0.003,0.001
cube_d2_k5,128,8,2,0,0,0.002,0.001,0.000,,,
cube_d2_k5,128,0,10,750,250,0.007,0.004,0.169,0.000,0.049,0.052
cube_d2_k5,128,1,250,250,122,1.308,0.056,0.093,0.000,0.029,0.024
cube_d2_k5,128,2,122,122,64,0.154,0.029,0.056,0.000,0.015,0.018
cube_d2_k5,128,3,64,64,32,0.032,0.011,0.036,0.000,0.008,0.010
cube_d2_k5,128,4,32,32,16,0.022,0.008,0.014,0.000,0.006,0.004
cube_d2_k5,128,5,16,16,8,0.015,0.004,0.008,0.000,0.004,0.002
cube_d2_k5,128,6,8,8,4,0.014,0.003,0.006,0.000,0.003,0.001
cube_d2_k5,128,7,4,4,2,0.003,0.001,0.004,0.000,0.003,0.000
cube_d2_k5,128,8,2,0,0,0.002,0.001,0.000,,,
cube_d2_k5,128,0,10,750,250,0.005,0.003,0.251,0.000,0.155,0.034
cube_d2_k5,128,1,250,250,122,7.518,0.043,0.092,0.000,0.024,0.025
cube_d2_k5,128,2,122,122,64,0.162,0.030,0.060,0.000,0.016,0.019
cube_d2_k5,128,3,64,64,32,0.035,0.017,0.032,0.000,0.008,0.007
cube_d2_k5,128,4,32,32,16,0.021,0.006,0.020,0.000,0.006,0.005
cube_d2_k5,128,5,16,16,8,0.018,0.004,0.009,0.000,0.004,0.002
cube_d2_k5,128,6,8,8,4,0.016,0.002,0.006,0.000,0.003,0.001
cube_d2_k5,128,7,4,4,2,0.003,0.001,0.004,0.000,0.002,0.000
cube_d2_k5,128,8,2,0,0,0.002,0.001,0.000,,,
cube_d2_k5,128,0,10,750,250,0.005,0.003,0.154,0.000,0.053,0.032
cube_d2_k5,128,1,250,250,122,0.077,0.047,0.101,0.000,0.025,0.031
cube_d2_k5,128,2,122,122,64,0.053,0.021,0.056,0.000,0.013,0.018
cube_d2_k5,128,3,64,64,32,0.036,0.014,0.038,0.000,0.008,0.013
cube_d2_k5,128,4,32,32,16,0.026,0.009,0.022,0.000,0.007,0.005
cube_d2_k5,128,5,16,16,8,0.017,0.004,0.008,0.000,0.004,0.002
cube_d2_k5,128,6,8,8,4,0.008,0.001,0.006,0.000,0.003,0.001
cube_d2_k5,128,7,4,4,2,0.003,0.001,0.004,0.000,0.003,0.000
cube_d2_k5,128,8,2,0,0,0.002,0.000,0.000,,,
cube_d2_k5,128,0,10,750,250,0.006,0.003,0.258,0.000,0.164,0.037
cube_d2_k5,128,1,250,250,122,0.083,0.041,0.104,0.000,0.027,0.031
cube_d2_k5,128,2,122,122,64,0.053,0.020,0.063,0.000,0.017,0.021
cube_d2_k5,128,3,64,64,32,0.038,0.019,0.039,0.000,0.007,0.012
cube_d2_k5,128,4,32,32,16,0.025,0.012,0.013,0.000,0.006,0.003
cube_d2_k5,128,5,16,16,8,0.017,0.004,0.009,0.000,0.004,0.002
cube_d2_k5,128,6,8,8,4,0.013,0.002,0.006,0.000,0.003,0.001
cube_d2_k5,128,7,4,4,2,0.003,0.001,0.004,0.000,0.003,0.000
cube_d2_k5,128,8,2,0,0,0.002,0.000,0.000,,,
cube_d2_k5,128,0,10,750,250,0.005,0.003,0.180,0.000,0.058,0.054
cube_d2_k5,128,1,250,250,122,0.159,0.040,0.100,0.000,0.030,0.024
cube_d2_k5,128,2,122,122,64,0.058,0.021,0.056,0.000,0.013,0.018
cube_d2_k5,128,3,64,64,32,0.034,0.017,0.036,0.000,0.008,0.012
cube_d2_k5,128,4,32,32,16,0.039,0.007,0.015,0.000,0.006,0.004
cube_d2_k5,128,5,16,16,8,0.018,0.004,0.009,0.000,0.004,0.002
cube_d2_k5,128,6,8,8,4,0.011,0.003,0.006,0.000,0.003,0.001
cube_d2_k5,128,7,4,4,2,0.004,0.001,0.004,0.000,0.002,0.000
cube_d2_k5,128,8,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,1,0,110,998250,332750,0.705,0.995,205.701,0.000,70.501,40.247
cube_d2_k55,1,1,332750,332750,131072,157.034,30.888,129.157,0.000,30.250,18.296
cube_d2_k55,1,2,131072,131072,70606,67.437,10.240,62.076,0.000,14.255,12.370
cube_d2_k55,1,3,70606,70606,65536,40.194,4.469,32.170,0.000,7.318,5.962
cube_d2_k55,1,4,65536,65536,32768,38.536,4.166,21.961,0.000,6.024,3.625
cube_d2_k55,1,5,32768,32768,16384,21.628,2.002,10.336,0.000,2.872,1.763
cube_d2_k55,1,6,16384,16384,8192,9.046,0.922,4.700,0.000,1.463,0.927
cube_d2_k55,1,7,8192,8192,4096,4.228,0.423,2.010,0.000,0.644,0.444
cube_d2_k55,1,8,4096,4096,2048,2.054,0.213,1.033,0.000,0.315,0.223
cube_d2_k55,1,9,2048,2048,1024,1.014,0.107,0.514,0.000,0.157,0.113
cube_d2_k55,1,10,1024,1024,512,0.502,0.056,0.256,0.000,0.079,0.057
cube_d2_k55,1,11,512,512,256,0.251,0.026,0.128,0.000,0.040,0.029
cube_d2_k55,1,12,256,256,128,0.129,0.014,0.069,0.000,0.022,0.016
cube_d2_k55,1,13,128,128,64,0.064,0.008,0.036,0.000,0.012,0.009
cube_d2_k55,1,14,64,64,32,0.033,0.005,0.020,0.000,0.007,0.005
cube_d2_k55,1,15,32,32,16,0.018,0.003,0.012,0.000,0.005,0.003
cube_d2_k55,1,16,16,16,8,0.009,0.002,0.008,0.000,0.004,0.002
cube_d2_k55,1,17,8,8,4,0.005,0.001,0.006,0.000,0.003,0.001
cube_d2_k55,1,18,4,4,2,0.003,0.001,0.005,0.000,0.003,0.001
cube_d2_k55,1,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,1,0,110,998250,332750,0.658,0.817,204.286,0.000,71.369,40.551
cube_d2_k55,1,1,332750,332750,131072,168.070,30.464,141.108,0.000,37.726,18.259
cube_d2_k55,1,2,131072,131072,70606,72.813,10.962,70.489,0.000,20.029,11.712
cube_d2_k55,1,3,70606,70606,65536,40.081,4.868,36.202,0.000,7.557,9.752
cube_d2_k55,1,4,65536,65536,32768,37.995,4.406,21.232,0.000,5.576,3.567
cube_d2_k55,1,5,32768,32768,16384,23.189,2.068,10.475,0.000,2.931,1.769
cube_d2_k55,1,6,16384,16384,8192,9.484,0.936,4.588,0.000,1.366,0.935
cube_d2_k55,1,7,8192,8192,4096,4.204,0.422,2.029,0.000,0.664,0.444
cube_d2_k55,1,8,4096,4096,2048,2.003,0.205,1.088,0.000,0.321,0.250
cube_d2_k55,1,9,2048,2048,1024,1.017,0.110,0.506,0.000,0.157,0.115
cube_d2_k55,1,10,1024,1024,512,0.488,0.051,0.249,0.000,0.078,0.057
cube_d2_k55,1,11,512,512,256,0.245,0.026,0.144,0.000,0.044,0.037
cube_d2_k55,1,12,256,256,128,0.151,0.018,0.067,0.000,0.021,0.015
cube_d2_k55,1,13,128,128,64,0.062,0.008,0.034,0.000,0.012,0.008
cube_d2_k55,1,14,64,64,32,0.033,0.005,0.020,0.000,0.007,0.005
cube_d2_k55,1,15,32,32,16,0.017,0.003,0.013,0.000,0.005,0.003
cube_d2_k55,1,16,16,16,8,0.009,0.002,0.008,0.000,0.004,0.002
cube_d2_k55,1,17,8,8,4,0.005,0.001,0.006,0.000,0.003,0.001
cube_d2_k55,1,18,4,4,2,0.003,0.001,0.005,0.000,0.003,0.001
cube_d2_k55,1,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,1,0,110,998250,332750,0.650,0.824,202.286,0.000,69.653,40.058
cube_d2_k55,1,1,332750,332750,131072,172.966,32.353,142.119,0.000,37.449,18.444
cube_d2_k55,1,2,131072,131072,70606,71.907,11.501,70.693,0.000,19.900,11.942
cube_d2_k55,1,3,70606,70606,65536,40.071,4.793,36.277,0.000,7.498,9.690
cube_d2_k55,1,4,65536,65536,32768,37.962,4.431,21.834,0.000,5.935,3.659
cube_d2_k55,1,5,32768,32768,16384,23.066,2.015,10.543,0.000,2.877,1.859
cube_d2_k55,1,6,16384,16384,8192,9.328,0.978,4.714,0.000,1.453,0.936
cube_d2_k55,1,7,8192,8192,4096,4.229,0.432,2.044,0.000,0.644,0.447
cube_d2_k55,1,8,4096,4096,2048,2.022,0.205,1.119,0.000,0.399,0.221
cube_d2_k55,1,9,2048,2048,1024,1.030,0.106,0.513,0.000,0.156,0.112
cube_d2_k55,1,10,1024,1024,512,0.499,0.052,0.293,0.000,0.096,0.071
cube_d2_k55,1,11,512,512,256,0.256,0.025,0.126,0.000,0.039,0.029
cube_d2_k55,1,12,256,256,128,0.128,0.014,0.067,0.000,0.021,0.015
cube_d2_k55,1,13,128,128,64,0.063,0.008,0.035,0.000,0.012,0.009
cube_d2_k55,1,14,64,64,32,0.032,0.005,0.022,0.000,0.007,0.005
cube_d2_k55,1,15,32,32,16,0.020,0.004,0.014,0.000,0.006,0.003
cube_d2_k55,1,16,16,16,8,0.012,0.003,0.010,0.000,0.004,0.002
cube_d2_k55,1,17,8,8,4,0.006,0.002,0.007,0.000,0.004,0.001
cube_d2_k55,1,18,4,4,2,0.004,0.001,0.006,0.000,0.003,0.001
cube_d2_k55,1,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,1,0,110,998250,332750,0.655,0.819,203.786,0.000,71.488,39.880
cube_d2_k55,1,1,332750,332750,131072,178.164,34.244,139.413,0.000,37.515,18.529
cube_d2_k55,1,2,131072,131072,70606,71.419,11.337,68.452,0.000,19.760,11.717
cube_d2_k55,1,3,70606,70606,65536,40.106,4.917,35.779,0.000,7.350,9.770
cube_d2_k55,1,4,65536,65536,32768,37.997,4.601,21.446,0.000,5.678,3.657
cube_d2_k55,1,5,32768,32768,16384,23.381,2.089,10.428,0.000,2.835,1.812
cube_d2_k55,1,6,16384,16384,8192,9.580,0.995,4.517,0.000,1.365,0.883
cube_d2_k55,1,7,8192,8192,4096,4.173,0.484,2.077,0.000,0.729,0.443
cube_d2_k55,1,8,4096,4096,2048,2.107,0.203,1.032,0.000,0.319,0.225
cube_d2_k55,1,9,2048,2048,1024,1.034,0.102,0.540,0.000,0.178,0.112
cube_d2_k55,1,10,1024,1024,512,0.507,0.056,0.249,0.000,0.078,0.057
cube_d2_k55,1,11,512,512,256,0.253,0.026,0.129,0.000,0.040,0.029
cube_d2_k55,1,12,256,256,128,0.126,0.014,0.068,0.000,0.021,0.015
cube_d2_k55,1,13,128,128,64,0.064,0.008,0.036,0.000,0.012,0.008
cube_d2_k55,1,14,64,64,32,0.036,0.005,0.023,0.000,0.009,0.005
cube_d2_k55,1,15,32,32,16,0.019,0.003,0.012,0.000,0.005,0.003
cube_d2_k55,1,16,16,16,8,0.010,0.002,0.008,0.000,0.004,0.002
cube_d2_k55,1,17,8,8,4,0.005,0.001,0.006,0.000,0.003,0.001
cube_d2_k55,1,18,4,4,2,0.003,0.001,0.005,0.000,0.003,0.001
cube_d2_k55,1,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,1,0,110,998250,332750,0.661,0.811,200.721,0.000,68.675,39.831
cube_d2_k55,1,1,332750,332750,131072,175.717,33.947,137.826,0.000,36.195,18.420
cube_d2_k55,1,2,131072,131072,70606,70.910,11.134,67.425,0.000,18.915,11.822
cube_d2_k55,1,3,70606,70606,65536,40.501,4.988,35.434,0.000,7.362,9.284
cube_d2_k55,1,4,65536,65536,32768,38.270,4.548,21.457,0.000,5.635,3.606
cube_d2_k55,1,5,32768,32768,16384,23.206,2.062,10.534,0.000,2.917,1.871
cube_d2_k55,1,6,16384,16384,8192,9.669,0.964,4.517,0.000,1.411,0.893
cube_d2_k55,1,7,8192,8192,4096,4.187,0.429,2.053,0.000,0.683,0.467
cube_d2_k55,1,8,4096,4096,2048,2.044,0.230,1.098,0.000,0.380,0.222
cube_d2_k55,1,9,2048,2048,1024,1.046,0.102,0.506,0.000,0.153,0.111
cube_d2_k55,1,10,1024,1024,512,0.545,0.050,0.256,0.000,0.085,0.057
cube_d2_k55,1,11,512,512,256,0.250,0.026,0.125,0.000,0.040,0.029
cube_d2_k55,1,12,256,256,128,0.124,0.014,0.065,0.000,0.021,0.015
cube_d2_k55,1,13,128,128,64,0.066,0.008,0.035,0.000,0.012,0.008
cube_d2_k55,1,14,64,64,32,0.033,0.005,0.020,0.000,0.007,0.005
cube_d2_k55,1,15,32,32,16,0.017,0.003,0.012,0.000,0.005,0.003
cube_d2_k55,1,16,16,16,8,0.010,0.002,0.008,0.000,0.004,0.002
cube_d2_k55,1,17,8,8,4,0.006,0.001,0.006,0.000,0.003,0.001
cube_d2_k55,1,18,4,4,2,0.004,0.001,0.004,0.000,0.003,0.001
cube_d2_k55,1,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,1,0,110,998250,332750,0.660,0.841,202.685,0.000,70.603,39.868
cube_d2_k55,1,1,332750,332750,131072,175.134,33.629,139.502,0.000,37.202,18.352
cube_d2_k55,1,2,131072,131072,70606,72.469,11.642,68.980,0.000,19.736,11.862
cube_d2_k55,1,3,70606,70606,65536,40.447,4.906,35.744,0.000,7.345,9.723
cube_d2_k55,1,4,65536,65536,32768,38.103,4.599,21.622,0.000,5.910,3.640
cube_d2_k55,1,5,32768,32768,16384,23.317,2.085,10.405,0.000,2.837,1.798
cube_d2_k55,1,6,16384,16384,8192,9.603,0.976,4.457,0.000,1.374,0.881
cube_d2_k55,1,7,8192,8192,4096,4.233,0.421,2.067,0.000,0.650,0.497
cube_d2_k55,1,8,4096,4096,2048,2.018,0.202,1.051,0.000,0.345,0.222
cube_d2_k55,1,9,2048,2048,1024,0.999,0.127,0.520,0.000,0.154,0.112
cube_d2_k55,1,10,1024,1024,512,0.539,0.049,0.251,0.000,0.078,0.057
cube_d2_k55,1,11,512,512,256,0.249,0.025,0.125,0.000,0.040,0.029
cube_d2_k55,1,12,256,256,128,0.125,0.014,0.065,0.000,0.021,0.015
cube_d2_k55,1,13,128,128,64,0.062,0.008,0.035,0.000,0.012,0.009
cube_d2_k55,1,14,64,64,32,0.034,0.005,0.021,0.000,0.007,0.005
cube_d2_k55,1,15,32,32,16,0.016,0.003,0.012,0.000,0.005,0.003
cube_d2_k55,1,16,16,16,8,0.010,0.002,0.008,0.000,0.004,0.002
cube_d2_k55,1,17,8,8,4,0.006,0.001,0.006,0.000,0.003,0.001
cube_d2_k55,1,18,4,4,2,0.003,0.001,0.005,0.000,0.003,0.001
cube_d2_k55,1,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,2,0,110,998250,332750,1.484,1.649,123.360,0.000,39.084,34.014
cube_d2_k55,2,1,332750,332750,131072,117.872,15.737,74.874,0.000,15.537,14.733
cube_d2_k55,2,2,131072,131072,70606,44.638,8.062,38.326,0.000,8.084,9.195
cube_d2_k55,2,3,70606,70606,65536,27.777,3.953,22.036,0.000,5.158,6.170
cube_d2_k55,2,4,65536,65536,32768,26.072,4.226,16.036,0.000,4.558,3.605
cube_d2_k55,2,5,32768,32768,16384,16.182,2.213,7.569,0.000,2.246,1.851
cube_d2_k55,2,6,16384,16384,8192,7.234,1.423,4.039,0.000,1.130,0.965
cube_d2_k55,2,7,8192,8192,4096,3.618,0.649,1.913,0.000,0.589,0.475
cube_d2_k55,2,8,4096,4096,2048,1.714,0.370,1.023,0.000,0.280,0.248
cube_d2_k55,2,9,2048,2048,1024,0.853,0.202,0.598,0.000,0.163,0.124
cube_d2_k55,2,10,1024,1024,512,0.444,0.098,0.300,0.000,0.084,0.065
cube_d2_k55,2,11,512,512,256,0.269,0.047,0.172,0.000,0.045,0.044
cube_d2_k55,2,12,256,256,128,0.129,0.025,0.077,0.000,0.025,0.017
cube_d2_k55,2,13,128,128,64,0.060,0.009,0.040,0.000,0.012,0.009
cube_d2_k55,2,14,64,64,32,0.032,0.008,0.020,0.000,0.007,0.005
cube_d2_k55,2,15,32,32,16,0.017,0.003,0.015,0.000,0.005,0.003
cube_d2_k55,2,16,16,16,8,0.009,0.002,0.009,0.000,0.004,0.002
cube_d2_k55,2,17,8,8,4,0.005,0.002,0.006,0.000,0.003,0.001
cube_d2_k55,2,18,4,4,2,0.003,0.001,0.005,0.000,0.003,0.001
cube_d2_k55,2,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,2,0,110,998250,332750,0.458,0.603,141.605,0.000,35.049,37.812
cube_d2_k55,2,1,332750,332750,131072,143.303,32.336,83.619,0.000,19.828,15.643
cube_d2_k55,2,2,131072,131072,70606,56.098,10.504,44.201,0.000,11.132,9.725
cube_d2_k55,2,3,70606,70606,65536,31.339,4.702,24.168,0.000,5.488,7.592
cube_d2_k55,2,4,65536,65536,32768,28.932,4.468,16.690,0.000,4.895,3.878
cube_d2_k55,2,5,32768,32768,16384,15.689,1.690,8.027,0.000,2.334,2.161
cube_d2_k55,2,6,16384,16384,8192,7.463,1.450,4.403,0.000,1.151,1.040
cube_d2_k55,2,7,8192,8192,4096,3.791,0.674,2.138,0.000,0.666,0.512
cube_d2_k55,2,8,4096,4096,2048,1.861,0.438,1.114,0.000,0.298,0.276
cube_d2_k55,2,9,2048,2048,1024,0.929,0.297,0.634,0.000,0.167,0.137
cube_d2_k55,2,10,1024,1024,512,0.485,0.184,0.307,0.000,0.080,0.070
cube_d2_k55,2,11,512,512,256,0.269,0.051,0.193,0.000,0.046,0.043
cube_d2_k55,2,12,256,256,128,0.140,0.031,0.102,0.000,0.029,0.026
cube_d2_k55,2,13,128,128,64,0.075,0.011,0.046,0.000,0.013,0.010
cube_d2_k55,2,14,64,64,32,0.042,0.005,0.034,0.000,0.008,0.009
cube_d2_k55,2,15,32,32,16,0.020,0.003,0.015,0.000,0.005,0.004
cube_d2_k55,2,16,16,16,8,0.011,0.002,0.009,0.000,0.004,0.002
cube_d2_k55,2,17,8,8,4,0.005,0.001,0.006,0.000,0.003,0.001
cube_d2_k55,2,18,4,4,2,0.003,0.001,0.005,0.000,0.003,0.001
cube_d2_k55,2,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,2,0,110,998250,332750,0.434,0.556,128.541,0.000,35.216,36.936
cube_d2_k55,2,1,332750,332750,131072,143.429,28.830,81.705,0.000,19.355,15.642
cube_d2_k55,2,2,131072,131072,70606,53.441,9.713,43.063,0.000,10.803,9.624
cube_d2_k55,2,3,70606,70606,65536,30.439,4.753,24.024,0.000,5.418,7.577
cube_d2_k55,2,4,65536,65536,32768,28.107,4.580,16.696,0.000,4.874,3.869
cube_d2_k55,2,5,32768,32768,16384,15.544,1.997,7.964,0.000,2.394,2.122
cube_d2_k55,2,6,16384,16384,8192,7.609,1.539,4.464,0.000,1.167,1.121
cube_d2_k55,2,7,8192,8192,4096,3.730,0.763,2.037,0.000,0.568,0.544
cube_d2_k55,2,8,4096,4096,2048,1.948,0.403,1.084,0.000,0.284,0.262
cube_d2_k55,2,9,2048,2048,1024,0.936,0.379,0.650,0.000,0.161,0.146
cube_d2_k55,2,10,1024,1024,512,0.528,0.111,0.321,0.000,0.081,0.071
cube_d2_k55,2,11,512,512,256,0.266,0.114,0.181,0.000,0.046,0.043
cube_d2_k55,2,12,256,256,128,0.144,0.027,0.097,0.000,0.025,0.025
cube_d2_k55,2,13,128,128,64,0.078,0.012,0.045,0.000,0.014,0.011
cube_d2_k55,2,14,64,64,32,0.042,0.005,0.030,0.000,0.008,0.009
cube_d2_k55,2,15,32,32,16,0.020,0.003,0.014,0.000,0.005,0.003
cube_d2_k55,2,16,16,16,8,0.012,0.002,0.009,0.000,0.004,0.002
cube_d2_k55,2,17,8,8,4,0.005,0.001,0.006,0.000,0.003,0.001
cube_d2_k55,2,18,4,4,2,0.003,0.001,0.005,0.000,0.003,0.001
cube_d2_k55,2,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,2,0,110,998250,332750,0.406,0.526,127.604,0.000,34.288,37.195
cube_d2_k55,2,1,332750,332750,131072,146.191,30.177,83.193,0.000,20.047,15.484
cube_d2_k55,2,2,131072,131072,70606,52.364,10.296,43.035,0.000,10.925,9.604
cube_d2_k55,2,3,70606,70606,65536,29.978,4.594,22.938,0.000,5.098,7.015
cube_d2_k55,2,4,65536,65536,32768,27.632,4.011,16.532,0.000,4.428,3.988
cube_d2_k55,2,5,32768,32768,16384,15.473,1.988,7.994,0.000,2.400,2.012
cube_d2_k55,2,6,16384,16384,8192,7.696,1.483,4.563,0.000,1.310,1.013
cube_d2_k55,2,7,8192,8192,4096,3.751,0.800,2.038,0.000,0.598,0.507
cube_d2_k55,2,8,4096,4096,2048,1.922,0.328,1.142,0.000,0.340,0.277
cube_d2_k55,2,9,2048,2048,1024,0.949,0.197,0.626,0.000,0.164,0.139
cube_d2_k55,2,10,1024,1024,512,0.495,0.177,0.308,0.000,0.085,0.076
cube_d2_k55,2,11,512,512,256,0.260,0.053,0.183,0.000,0.045,0.045
cube_d2_k55,2,12,256,256,128,0.144,0.028,0.097,0.000,0.024,0.026
cube_d2_k55,2,13,128,128,64,0.082,0.013,0.041,0.000,0.012,0.009
cube_d2_k55,2,14,64,64,32,0.044,0.005,0.032,0.000,0.008,0.009
cube_d2_k55,2,15,32,32,16,0.022,0.003,0.014,0.000,0.005,0.003
cube_d2_k55,2,16,16,16,8,0.012,0.002,0.010,0.000,0.004,0.002
cube_d2_k55,2,17,8,8,4,0.006,0.002,0.006,0.000,0.003,0.001
cube_d2_k55,2,18,4,4,2,0.004,0.001,0.004,0.000,0.003,0.001
cube_d2_k55,2,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,2,0,110,998250,332750,0.422,0.560,135.430,0.000,35.994,36.931
cube_d2_k55,2,1,332750,332750,131072,143.459,31.102,83.010,0.000,20.066,15.632
cube_d2_k55,2,2,131072,131072,70606,51.794,10.498,43.464,0.000,11.187,9.653
cube_d2_k55,2,3,70606,70606,65536,29.573,4.436,22.857,0.000,5.412,6.877
cube_d2_k55,2,4,65536,65536,32768,27.636,4.146,16.720,0.000,4.781,3.938
cube_d2_k55,2,5,32768,32768,16384,15.363,2.090,7.949,0.000,2.431,2.061
cube_d2_k55,2,6,16384,16384,8192,7.468,1.510,4.380,0.000,1.137,1.046
cube_d2_k55,2,7,8192,8192,4096,3.683,0.770,2.011,0.000,0.576,0.517
cube_d2_k55,2,8,4096,4096,2048,1.991,0.370,1.057,0.000,0.278,0.267
cube_d2_k55,2,9,2048,2048,1024,0.917,0.283,0.626,0.000,0.162,0.139
cube_d2_k55,2,10,1024,1024,512,0.484,0.171,0.310,0.000,0.091,0.069
cube_d2_k55,2,11,512,512,256,0.257,0.121,0.188,0.000,0.055,0.040
cube_d2_k55,2,12,256,256,128,0.127,0.026,0.095,0.000,0.024,0.023
cube_d2_k55,2,13,128,128,64,0.078,0.013,0.043,0.000,0.013,0.009
cube_d2_k55,2,14,64,64,32,0.044,0.005,0.034,0.000,0.008,0.009
cube_d2_k55,2,15,32,32,16,0.021,0.003,0.014,0.000,0.005,0.003
cube_d2_k55,2,16,16,16,8,0.012,0.002,0.009,0.000,0.004,0.002
cube_d2_k55,2,17,8,8,4,0.006,0.002,0.006,0.000,0.003,0.001
cube_d2_k55,2,18,4,4,2,0.003,0.001,0.004,0.000,0.003,0.001
cube_d2_k55,2,19,2,0,0,0.002,0.001,0.000,,,
