[gates_bench] ./miter-cc-benchmarks/hwmcc12_with_not/6s117-xits-opt.gates ...
  literals=1588740  NOT=540263  gates=2292599  total_classes=4421602  read=0.026s parse=0.037s build=0.105s
[pe] round=  0 work=  4363989 frontier=  2643397 next=    16461 consolidate=178.363ms frontier= 24.646ms semisort= 54.896ms (keyed= 9.986ms group_by=  1.466ms per_group= 5.899ms)
[pe-async] round= 29 R=31 dirty=       28 runs=       16 filter=  6.781ms semisort=  0.010ms
[pe-async] round= 30 R=32 dirty=       32 runs=       18 filter=  6.731ms semisort=  0.011ms
[pe-async] round= 31 R=33 dirty=       16 runs=        6 filter=  6.630ms semisort=  0.009ms
[pe-async] round= 32 R=34 dirty=       12 runs=        4 filter=  6.666ms semisort=  0.008ms
[pe-async] round= 33 R=35 dirty=       28 runs=       16 filter=  6.735ms semisort=  0.011ms
[pe-async] round= 34 R=36 dirty=       32 runs=       18 filter=  6.683ms semisort=  0.011ms
[pe-async] round= 35 R=37 dirty=       16 runs=        6 filter=  6.800ms semisort=  0.008ms
[pe-async] round= 36 R=38 dirty=       12 runs=        4 filter=  6.698ms semisort=  0.007ms
[pe-async] round= 37 R=39 dirty=       22 runs=       10 filter=  6.800ms semisort=  0.009ms
[pe-async] round= 38 R=40 dirty=       33 runs=       20 filter=  6.647ms semisort=  0.010ms
[pe-async] round= 39 R=41 dirty=       16 runs=        7 filter=  6.867ms semisort=  0.009ms
[pe-async] round= 40 R=42 dirty=       12 runs=        4 filter=  6.863ms semisort=  0.007ms
[pe-async] round= 41 R=43 dirty=       45 runs=        4 filter=  6.632ms semisort=  0.012ms
[pe-async] round= 42 R=44 dirty=       55 runs=       44 filter=  6.576ms semisort=  0.013ms
[pe-async] round= 43 R=45 dirty=       10 runs=        8 filter=  6.773ms semisort=  0.008ms
[pe-async] round= 44 R=46 dirty=        7 runs=        3 filter=  6.682ms semisort=  0.007ms
[pe-async] round= 45 R=47 dirty=        2 runs=        1 filter=  6.765ms semisort=  0.006ms
[pe-async] round= 46 R=48 dirty=       15 runs=        1 filter=  6.834ms semisort=  0.006ms
[pe-async] round= 47 R=49 dirty=       13 runs=       13 filter=  6.794ms semisort=  0.007ms
[pe-async] round= 48 R=50 dirty=        0 filter=  6.760ms (clean break)
[pe-async] round=  0 R=2 dirty=  2643397 runs=  1677825 filter=  6.993ms semisort= 22.012ms
[pe-async] round=  1 R=3 dirty=   117396 runs=    86221 filter=  8.091ms semisort=  5.214ms
[pe-async] round=  2 R=4 dirty=    32744 runs=    22444 filter=  7.637ms semisort=  1.323ms
[pe-async] round=  3 R=5 dirty=    15141 runs=     7573 filter=  7.532ms semisort=  0.790ms
[pe-async] round=  4 R=6 dirty=    19535 runs=    10298 filter=  7.202ms semisort=  0.856ms
[pe-async] round=  5 R=7 dirty=     9695 runs=     7032 filter=  7.172ms semisort=  0.479ms
[pe-async] round=  6 R=8 dirty=     5493 runs=     3220 filter=  7.223ms semisort=  0.333ms
[pe-async] round=  7 R=9 dirty=     2423 runs=     1645 filter=  6.950ms semisort=  0.217ms
[pe-async] round=  8 R=10 dirty=      817 runs=      626 filter=  7.208ms semisort=  0.106ms
[pe-async] round=  9 R=11 dirty=     1194 runs=      533 filter=  6.873ms semisort=  0.144ms
[pe-async] round= 10 R=12 dirty=      480 runs=      339 filter=  7.010ms semisort=  0.071ms
[pe-async] round= 11 R=13 dirty=      199 runs=      111 filter=  6.876ms semisort=  0.035ms
[pe-async] round= 12 R=14 dirty=       67 runs=       41 filter=  6.823ms semisort=  0.018ms
[pe-async] round= 13 R=15 dirty=      133 runs=       73 filter=  7.071ms semisort=  0.024ms
[pe-async] round= 14 R=16 dirty=       93 runs=       62 filter=  6.875ms semisort=  0.019ms
[pe-async] round= 15 R=17 dirty=       44 runs=       21 filter=  6.975ms semisort=  0.014ms
[pe-async] round= 16 R=18 dirty=       26 runs=        9 filter=  6.767ms semisort=  0.011ms
[pe-async] round= 17 R=19 dirty=       54 runs=       29 filter=  6.833ms semisort=  0.014ms
[pe-async] round= 18 R=20 dirty=       61 runs=       37 filter=  6.891ms semisort=  0.014ms
[pe-async] round= 19 R=21 dirty=       28 runs=       12 filter=  6.937ms semisort=  0.011ms
[pe-async] round= 20 R=22 dirty=       22 runs=        7 filter=  6.907ms semisort=  0.010ms
[pe-async] round= 21 R=23 dirty=       42 runs=       19 filter=  6.775ms semisort=  0.013ms
[pe-async] round= 22 R=24 dirty=       58 runs=       34 filter=  6.856ms semisort=  0.013ms
[pe-async] round= 23 R=25 dirty=       24 runs=       13 filter=  6.910ms semisort=  0.010ms
[pe-async] round= 24 R=26 dirty=       19 runs=        7 filter=  6.982ms semisort=  0.009ms
[pe-async] round= 25 R=27 dirty=       29 runs=       15 filter=  6.695ms semisort=  0.011ms
[pe-async] round= 26 R=28 dirty=       42 runs=       21 filter=  7.075ms semisort=  0.013ms
[pe-async] round= 27 R=29 dirty=       23 runs=       14 filter=  6.657ms semisort=  0.010ms
[pe-async] round= 28 R=30 dirty=       12 runs=        4 filter=  6.787ms semisort=  0.008ms
[pe-async] round= 29 R=31 dirty=       28 runs=       16 filter=  6.699ms semisort=  0.009ms
[pe-async] round= 30 R=32 dirty=       32 runs=       18 filter=  6.937ms semisort=  0.010ms
[pe-async] round= 31 R=33 dirty=       16 runs=        6 filter=  7.043ms semisort=  0.009ms
[pe-async] round= 32 R=34 dirty=       12 runs=        4 filter=  6.815ms semisort=  0.007ms
[pe-async] round= 33 R=35 dirty=       28 runs=       16 filter=  6.900ms semisort=  0.009ms
[pe-async] round= 34 R=36 dirty=       32 runs=       18 filter=  6.937ms semisort=  0.010ms
[pe-async] round= 35 R=37 dirty=       16 runs=        6 filter=  6.938ms semisort=  0.009ms
[pe-async] round= 36 R=38 dirty=       12 runs=        4 filter=  6.906ms semisort=  0.008ms
[pe-async] round= 37 R=39 dirty=       22 runs=       10 filter=  7.083ms semisort=  0.009ms
[pe-async] round= 38 R=40 dirty=       33 runs=       20 filter=  6.864ms semisort=  0.010ms
[pe-async] round= 39 R=41 dirty=       16 runs=        7 filter=  6.783ms semisort=  0.009ms
[pe-async] round= 40 R=42 dirty=       12 runs=        4 filter=  6.728ms semisort=  0.008ms
[pe-async] round= 41 R=43 dirty=       45 runs=        4 filter=  6.915ms semisort=  0.012ms
[pe-async] round= 42 R=44 dirty=       55 runs=       44 filter=  6.841ms semisort=  0.012ms
[pe-async] round= 43 R=45 dirty=       10 runs=        8 filter=  6.842ms semisort=  0.008ms
[pe-async] round= 44 R=46 dirty=        7 runs=        3 filter=  7.047ms semisort=  0.006ms
[pe-async] round= 45 R=47 dirty=        2 runs=        1 filter=  6.762ms semisort=  0.006ms
[pe-async] round= 46 R=48 dirty=       15 runs=        1 filter=  6.984ms semisort=  0.007ms
[pe-async] round= 47 R=49 dirty=       13 runs=       13 filter=  6.848ms semisort=  0.007ms
[pe-async] round= 48 R=50 dirty=        0 filter=  7.049ms (clean break)
[pe-async] round=  0 R=2 dirty=  2643397 runs=  1677825 filter=  7.003ms semisort= 21.808ms
[pe-async] round=  1 R=3 dirty=   117396 runs=    86221 filter=  8.248ms semisort=  5.219ms
[pe-async] round=  2 R=4 dirty=    32744 runs=    22444 filter=  7.622ms semisort=  1.385ms
[pe-async] round=  3 R=5 dirty=    15141 runs=     7573 filter=  7.368ms semisort=  0.738ms
[pe-async] round=  4 R=6 dirty=    19535 runs=    10298 filter=  7.088ms semisort=  0.848ms
[pe-async] round=  5 R=7 dirty=     9695 runs=     7032 filter=  7.217ms semisort=  0.497ms
[pe-async] round=  6 R=8 dirty=     5493 runs=     3220 filter=  7.114ms semisort=  0.338ms
[pe-async] round=  7 R=9 dirty=     2423 runs=     1645 filter=  6.956ms semisort=  0.222ms
[pe-async] round=  8 R=10 dirty=      817 runs=      626 filter=  6.976ms semisort=  0.108ms
[pe-async] round=  9 R=11 dirty=     1194 runs=      533 filter=  6.942ms semisort=  0.131ms
[pe-async] round= 10 R=12 dirty=      480 runs=      339 filter=  7.027ms semisort=  0.074ms
[pe-async] round= 11 R=13 dirty=      199 runs=      111 filter=  6.961ms semisort=  0.033ms
[pe-async] round= 12 R=14 dirty=       67 runs=       41 filter=  6.930ms semisort=  0.019ms
[pe-async] round= 13 R=15 dirty=      133 runs=       73 filter=  6.923ms semisort=  0.025ms
[pe-async] round= 14 R=16 dirty=       93 runs=       62 filter=  6.926ms semisort=  0.024ms
[pe-async] round= 15 R=17 dirty=       44 runs=       21 filter=  6.882ms semisort=  0.013ms
[pe-async] round= 16 R=18 dirty=       26 runs=        9 filter=  6.870ms semisort=  0.012ms
[pe-async] round= 17 R=19 dirty=       54 runs=       29 filter=  6.963ms semisort=  0.013ms
[pe-async] round= 18 R=20 dirty=       61 runs=       37 filter=  6.832ms semisort=  0.016ms
[pe-async] round= 19 R=21 dirty=       28 runs=       12 filter=  6.957ms semisort=  0.012ms
[pe-async] round= 20 R=22 dirty=       22 runs=        7 filter=  6.978ms semisort=  0.010ms
[pe-async] round= 21 R=23 dirty=       42 runs=       19 filter=  6.968ms semisort=  0.011ms
[pe-async] round= 22 R=24 dirty=       58 runs=       34 filter=  6.864ms semisort=  0.016ms
[pe-async] round= 23 R=25 dirty=       24 runs=       13 filter=  6.686ms semisort=  0.010ms
[pe-async] round= 24 R=26 dirty=       19 runs=        7 filter=  6.815ms semisort=  0.009ms
[pe-async] round= 25 R=27 dirty=       29 runs=       15 filter=  6.961ms semisort=  0.010ms
[pe-async] round= 26 R=28 dirty=       42 runs=       21 filter=  6.965ms semisort=  0.014ms
[pe-async] round= 27 R=29 dirty=       23 runs=       14 filter=  6.815ms semisort=  0.011ms
[pe-async] round= 28 R=30 dirty=       12 runs=        4 filter=  6.843ms semisort=  0.008ms
[pe-async] round= 29 R=31 dirty=       28 runs=       16 filter=  6.895ms semisort=  0.010ms
[pe-async] round= 30 R=32 dirty=       32 runs=       18 filter=  6.924ms semisort=  0.011ms
[pe-async] round= 31 R=33 dirty=       16 runs=        6 filter=  6.672ms semisort=  0.008ms
[pe-async] round= 32 R=34 dirty=       12 runs=        4 filter=  6.925ms semisort=  0.009ms
[pe-async] round= 33 R=35 dirty=       28 runs=       16 filter=  6.772ms semisort=  0.009ms
[pe-async] round= 34 R=36 dirty=       32 runs=       18 filter=  6.925ms semisort=  0.011ms
[pe-async] round= 35 R=37 dirty=       16 runs=        6 filter=  6.938ms semisort=  0.008ms
[pe-async] round= 36 R=38 dirty=       12 runs=        4 filter=  6.969ms semisort=  0.008ms
[pe-async] round= 37 R=39 dirty=       22 runs=       10 filter=  6.838ms semisort=  0.008ms
[pe-async] round= 38 R=40 dirty=       33 runs=       20 filter=  6.834ms semisort=  0.012ms
[pe-async] round= 39 R=41 dirty=       16 runs=        7 filter=  6.859ms semisort=  0.008ms
[pe-async] round= 40 R=42 dirty=       12 runs=        4 filter=  6.959ms semisort=  0.007ms
[pe-async] round= 41 R=43 dirty=       45 runs=        4 filter=  6.852ms semisort=  0.010ms
[pe-async] round= 42 R=44 dirty=       55 runs=       44 filter=  6.955ms semisort=  0.013ms
[pe-async] round= 43 R=45 dirty=       10 runs=        8 filter=  6.961ms semisort=  0.007ms
[pe-async] round= 44 R=46 dirty=        7 runs=        3 filter=  6.706ms semisort=  0.007ms
[pe-async] round= 45 R=47 dirty=        2 runs=        1 filter=  6.884ms semisort=  0.006ms
[pe-async] round= 46 R=48 dirty=       15 runs=        1 filter=  6.852ms semisort=  0.006ms
[pe-async] round= 47 R=49 dirty=       13 runs=       13 filter=  6.969ms semisort=  0.007ms
[pe-async] round= 48 R=50 dirty=        0 filter=  6.919ms (clean break)
[pe-async] round=  0 R=2 dirty=  2643397 runs=  1677825 filter=  6.941ms semisort= 21.665ms
[pe-async] round=  1 R=3 dirty=   117396 runs=    86221 filter=  8.244ms semisort=  5.216ms
[pe-async] round=  2 R=4 dirty=    32744 runs=    22444 filter=  7.767ms semisort=  1.306ms
[pe-async] round=  3 R=5 dirty=    15141 runs=     7573 filter=  7.337ms semisort=  0.740ms
[pe-async] round=  4 R=6 dirty=    19535 runs=    10298 filter=  7.261ms semisort=  0.836ms
[pe-async] round=  5 R=7 dirty=     9695 runs=     7032 filter=  7.145ms semisort=  0.451ms
[pe-async] round=  6 R=8 dirty=     5493 runs=     3220 filter=  6.961ms semisort=  0.371ms
[pe-async] round=  7 R=9 dirty=     2423 runs=     1645 filter=  7.047ms semisort=  0.288ms
[pe-async] round=  8 R=10 dirty=      817 runs=      626 filter=  7.010ms semisort=  0.110ms
[pe-async] round=  9 R=11 dirty=     1194 runs=      533 filter=  6.981ms semisort=  0.142ms
[pe-async] round= 10 R=12 dirty=      480 runs=      339 filter=  7.097ms semisort=  0.070ms
[pe-async] round= 11 R=13 dirty=      199 runs=      111 filter=  7.085ms semisort=  0.038ms
[pe-async] round= 12 R=14 dirty=       67 runs=       41 filter=  6.767ms semisort=  0.019ms
[pe-async] round= 13 R=15 dirty=      133 runs=       73 filter=  6.931ms semisort=  0.024ms
[pe-async] round= 14 R=16 dirty=       93 runs=       62 filter=  7.060ms semisort=  0.020ms
[pe-async] round= 15 R=17 dirty=       44 runs=       21 filter=  6.923ms semisort=  0.014ms
[pe-async] round= 16 R=18 dirty=       26 runs=        9 filter=  7.129ms semisort=  0.012ms
[pe-async] round= 17 R=19 dirty=       54 runs=       29 filter=  6.938ms semisort=  0.014ms
[pe-async] round= 18 R=20 dirty=       61 runs=       37 filter=  6.888ms semisort=  0.016ms
[pe-async] round= 19 R=21 dirty=       28 runs=       12 filter=  7.065ms semisort=  0.013ms
[pe-async] round= 20 R=22 dirty=       22 runs=        7 filter=  6.769ms semisort=  0.010ms
[pe-async] round= 21 R=23 dirty=       42 runs=       19 filter=  6.914ms semisort=  0.011ms
[pe-async] round= 22 R=24 dirty=       58 runs=       34 filter=  6.891ms semisort=  0.014ms
[pe-async] round= 23 R=25 dirty=       24 runs=       13 filter=  6.931ms semisort=  0.011ms
[pe-async] round= 24 R=26 dirty=       19 runs=        7 filter=  7.032ms semisort=  0.011ms
[pe-async] round= 25 R=27 dirty=       29 runs=       15 filter=  6.775ms semisort=  0.010ms
[pe-async] round= 26 R=28 dirty=       42 runs=       21 filter=  6.879ms semisort=  0.012ms
[pe-async] round= 27 R=29 dirty=       23 runs=       14 filter=  6.875ms semisort=  0.011ms
[pe-async] round= 28 R=30 dirty=       12 runs=        4 filter=  6.970ms semisort=  0.008ms
[pe-async] round= 29 R=31 dirty=       28 runs=       16 filter=  6.999ms semisort=  0.009ms
[pe-async] round= 30 R=32 dirty=       32 runs=       18 filter=  6.945ms semisort=  0.016ms
[pe-async] round= 31 R=33 dirty=       16 runs=        6 filter=  6.876ms semisort=  0.010ms
[pe-async] round= 32 R=34 dirty=       12 runs=        4 filter=  7.039ms semisort=  0.008ms
[pe-async] round= 33 R=35 dirty=       28 runs=       16 filter=  6.887ms semisort=  0.010ms
[pe-async] round= 34 R=36 dirty=       32 runs=       18 filter=  6.814ms semisort=  0.010ms
[pe-async] round= 35 R=37 dirty=       16 runs=        6 filter=  6.867ms semisort=  0.009ms
[pe-async] round= 36 R=38 dirty=       12 runs=        4 filter=  6.888ms semisort=  0.008ms
[pe-async] round= 37 R=39 dirty=       22 runs=       10 filter=  6.772ms semisort=  0.010ms
[pe-async] round= 38 R=40 dirty=       33 runs=       20 filter=  6.872ms semisort=  0.011ms
[pe-async] round= 39 R=41 dirty=       16 runs=        7 filter=  6.889ms semisort=  0.009ms
[pe-async] round= 40 R=42 dirty=       12 runs=        4 filter=  6.835ms semisort=  0.009ms
[pe-async] round= 41 R=43 dirty=       45 runs=        4 filter=  6.993ms semisort=  0.011ms
[pe-async] round= 42 R=44 dirty=       55 runs=       44 filter=  6.773ms semisort=  0.014ms
[pe-async] round= 43 R=45 dirty=       10 runs=        8 filter=  6.787ms semisort=  0.008ms
[pe-async] round= 44 R=46 dirty=        7 runs=        3 filter=  6.889ms semisort=  0.007ms
[pe-async] round= 45 R=47 dirty=        2 runs=        1 filter=  6.964ms semisort=  0.006ms
[pe-async] round= 46 R=48 dirty=       15 runs=        1 filter=  6.817ms semisort=  0.007ms
[pe-async] round= 47 R=49 dirty=       13 runs=       13 filter=  6.875ms semisort=  0.007ms
[pe-async] round= 48 R=50 dirty=        0 filter=  6.999ms (clean break)
[pe-async] round=  0 R=2 dirty=  2643397 runs=  1677825 filter=  6.986ms semisort= 21.725ms
[pe-async] round=  1 R=3 dirty=   117396 runs=    86221 filter=  8.136ms semisort=  5.172ms
[pe-async] round=  2 R=4 dirty=    32744 runs=    22444 filter=  7.737ms semisort=  1.402ms
[pe-async] round=  3 R=5 dirty=    15141 runs=     7573 filter=  7.246ms semisort=  0.719ms
[pe-async] round=  4 R=6 dirty=    19535 runs=    10298 filter=  7.115ms semisort=  0.855ms
[pe-async] round=  5 R=7 dirty=     9695 runs=     7032 filter=  6.951ms semisort=  0.489ms
[pe-async] round=  6 R=8 dirty=     5493 runs=     3220 filter=  7.146ms semisort=  0.335ms
[pe-async] round=  7 R=9 dirty=     2423 runs=     1645 filter=  6.932ms semisort=  0.220ms
[pe-async] round=  8 R=10 dirty=      817 runs=      626 filter=  6.891ms semisort=  0.111ms
[pe-async] round=  9 R=11 dirty=     1194 runs=      533 filter=  6.869ms semisort=  0.096ms
[pe-async] round= 10 R=12 dirty=      480 runs=      339 filter=  6.818ms semisort=  0.070ms
[pe-async] round= 11 R=13 dirty=      199 runs=      111 filter=  6.844ms semisort=  0.037ms
[pe-async] round= 12 R=14 dirty=       67 runs=       41 filter=  6.822ms semisort=  0.019ms
[pe-async] round= 13 R=15 dirty=      133 runs=       73 filter=  6.658ms semisort=  0.026ms
[pe-async] round= 14 R=16 dirty=       93 runs=       62 filter=  6.744ms semisort=  0.020ms
[pe-async] round= 15 R=17 dirty=       44 runs=       21 filter=  6.926ms semisort=  0.014ms
[pe-async] round= 16 R=18 dirty=       26 runs=        9 filter=  6.785ms semisort=  0.011ms
[pe-async] round= 17 R=19 dirty=       54 runs=       29 filter=  6.797ms semisort=  0.013ms
[pe-async] round= 18 R=20 dirty=       61 runs=       37 filter=  6.832ms semisort=  0.015ms
[pe-async] round= 19 R=21 dirty=       28 runs=       12 filter=  6.914ms semisort=  0.012ms
[pe-async] round= 20 R=22 dirty=       22 runs=        7 filter=  6.814ms semisort=  0.010ms
[pe-async] round= 21 R=23 dirty=       42 runs=       19 filter=  6.930ms semisort=  0.012ms
[pe-async] round= 22 R=24 dirty=       58 runs=       34 filter=  6.794ms semisort=  0.014ms
[pe-async] round= 23 R=25 dirty=       24 runs=       13 filter=  6.748ms semisort=  0.011ms
[pe-async] round= 24 R=26 dirty=       19 runs=        7 filter=  6.936ms semisort=  0.009ms
[pe-async] round= 25 R=27 dirty=       29 runs=       15 filter=  6.867ms semisort=  0.010ms
[pe-async] round= 26 R=28 dirty=       42 runs=       21 filter=  6.817ms semisort=  0.012ms
[pe-async] round= 27 R=29 dirty=       23 runs=       14 filter=  6.812ms semisort=  0.009ms
[pe-async] round= 28 R=30 dirty=       12 runs=        4 filter=  6.740ms semisort=  0.009ms
[pe-async] round= 29 R=31 dirty=       28 runs=       16 filter=  6.745ms semisort=  0.009ms
[pe-async] round= 30 R=32 dirty=       32 runs=       18 filter=  6.895ms semisort=  0.010ms
[pe-async] round= 31 R=33 dirty=       16 runs=        6 filter=  6.782ms semisort=  0.009ms
[pe-async] round= 32 R=34 dirty=       12 runs=        4 filter=  6.871ms semisort=  0.008ms
[pe-async] round= 33 R=35 dirty=       28 runs=       16 filter=  6.949ms semisort=  0.011ms
[pe-async] round= 34 R=36 dirty=       32 runs=       18 filter=  6.773ms semisort=  0.010ms
[pe-async] round= 35 R=37 dirty=       16 runs=        6 filter=  6.705ms semisort=  0.008ms
[pe-async] round= 36 R=38 dirty=       12 runs=        4 filter=  6.790ms semisort=  0.008ms
[pe-async] round= 37 R=39 dirty=       22 runs=       10 filter=  6.757ms semisort=  0.010ms
[pe-async] round= 38 R=40 dirty=       33 runs=       20 filter=  6.702ms semisort=  0.011ms
[pe-async] round= 39 R=41 dirty=       16 runs=        7 filter=  6.746ms semisort=  0.008ms
[pe-async] round= 40 R=42 dirty=       12 runs=        4 filter=  6.821ms semisort=  0.008ms
[pe-async] round= 41 R=43 dirty=       45 runs=        4 filter=  6.815ms semisort=  0.011ms
[pe-async] round= 42 R=44 dirty=       55 runs=       44 filter=  6.807ms semisort=  0.012ms
[pe-async] round= 43 R=45 dirty=       10 runs=        8 filter=  6.732ms semisort=  0.008ms
[pe-async] round= 44 R=46 dirty=        7 runs=        3 filter=  6.656ms semisort=  0.007ms
[pe-async] round= 45 R=47 dirty=        2 runs=        1 filter=  6.754ms semisort=  0.006ms
[pe-async] round= 46 R=48 dirty=       15 runs=        1 filter=  6.801ms semisort=  0.006ms
[pe-async] round= 47 R=49 dirty=       13 runs=       13 filter=  6.648ms semisort=  0.007ms
[pe-async] round= 48 R=50 dirty=        0 filter=  6.774ms (clean break)
[pe-async] round=  0 R=2 dirty=  2643397 runs=  1677825 filter=  7.068ms semisort= 21.613ms
[pe-async] round=  1 R=3 dirty=   117396 runs=    86221 filter=  8.170ms semisort=  5.271ms
[pe-async] round=  2 R=4 dirty=    32744 runs=    22444 filter=  7.769ms semisort=  1.382ms
[pe-async] round=  3 R=5 dirty=    15141 runs=     7573 filter=  7.373ms semisort=  0.708ms
[pe-async] round=  4 R=6 dirty=    19535 runs=    10298 filter=  7.205ms semisort=  0.862ms
[pe-async] round=  5 R=7 dirty=     9695 runs=     7032 filter=  7.315ms semisort=  0.456ms
[pe-async] round=  6 R=8 dirty=     5493 runs=     3220 filter=  7.122ms semisort=  0.329ms
[pe-async] round=  7 R=9 dirty=     2423 runs=     1645 filter=  7.029ms semisort=  0.200ms
[pe-async] round=  8 R=10 dirty=      817 runs=      626 filter=  6.931ms semisort=  0.118ms
[pe-async] round=  9 R=11 dirty=     1194 runs=      533 filter=  6.872ms semisort=  0.126ms
[pe-async] round= 10 R=12 dirty=      480 runs=      339 filter=  6.948ms semisort=  0.061ms
[pe-async] round= 11 R=13 dirty=      199 runs=      111 filter=  7.066ms semisort=  0.035ms
[pe-async] round= 12 R=14 dirty=       67 runs=       41 filter=  6.760ms semisort=  0.020ms
[pe-async] round= 13 R=15 dirty=      133 runs=       73 filter=  6.856ms semisort=  0.024ms
[pe-async] round= 14 R=16 dirty=       93 runs=       62 filter=  6.896ms semisort=  0.022ms
[pe-async] round= 15 R=17 dirty=       44 runs=       21 filter=  6.925ms semisort=  0.014ms
[pe-async] round= 16 R=18 dirty=       26 runs=        9 filter=  6.876ms semisort=  0.012ms
[pe-async] round= 17 R=19 dirty=       54 runs=       29 filter=  6.895ms semisort=  0.014ms
[pe-async] round= 18 R=20 dirty=       61 runs=       37 filter=  6.935ms semisort=  0.013ms
[pe-async] round= 19 R=21 dirty=       28 runs=       12 filter=  6.879ms semisort=  0.012ms
[pe-async] round= 20 R=22 dirty=       22 runs=        7 filter=  7.054ms semisort=  0.010ms
[pe-async] round= 21 R=23 dirty=       42 runs=       19 filter=  7.078ms semisort=  0.013ms
[pe-async] round= 22 R=24 dirty=       58 runs=       34 filter=  6.963ms semisort=  0.015ms
[pe-async] round= 23 R=25 dirty=       24 runs=       13 filter=  6.884ms semisort=  0.011ms
[pe-async] round= 24 R=26 dirty=       19 runs=        7 filter=  6.806ms semisort=  0.009ms
[pe-async] round= 25 R=27 dirty=       29 runs=       15 filter=  6.906ms semisort=  0.010ms
[pe-async] round= 26 R=28 dirty=       42 runs=       21 filter=  6.743ms semisort=  0.011ms
[pe-async] round= 27 R=29 dirty=       23 runs=       14 filter=  6.967ms semisort=  0.011ms
[pe-async] round= 28 R=30 dirty=       12 runs=        4 filter=  6.908ms semisort=  0.008ms
[pe-async] round= 29 R=31 dirty=       28 runs=       16 filter=  6.990ms semisort=  0.010ms
[pe-async] round= 30 R=32 dirty=       32 runs=       18 filter=  6.987ms semisort=  0.010ms
[pe-async] round= 31 R=33 dirty=       16 runs=        6 filter=  6.847ms semisort=  0.010ms
[pe-async] round= 32 R=34 dirty=       12 runs=        4 filter=  6.859ms semisort=  0.008ms
[pe-async] round= 33 R=35 dirty=       28 runs=       16 filter=  6.933ms semisort=  0.010ms
[pe-async] round= 34 R=36 dirty=       32 runs=       18 filter=  6.878ms semisort=  0.011ms
[pe-async] round= 35 R=37 dirty=       16 runs=        6 filter=  6.801ms semisort=  0.009ms
[pe-async] round= 36 R=38 dirty=       12 runs=        4 filter=  6.703ms semisort=  0.008ms
[pe-async] round= 37 R=39 dirty=       22 runs=       10 filter=  6.796ms semisort=  0.009ms
[pe-async] round= 38 R=40 dirty=       33 runs=       20 filter=  6.849ms semisort=  0.010ms
[pe-async] round= 39 R=41 dirty=       16 runs=        7 filter=  6.859ms semisort=  0.009ms
[pe-async] round= 40 R=42 dirty=       12 runs=        4 filter=  6.784ms semisort=  0.008ms
[pe-async] round= 41 R=43 dirty=       45 runs=        4 filter=  6.689ms semisort=  0.011ms
[pe-async] round= 42 R=44 dirty=       55 runs=       44 filter=  6.893ms semisort=  0.012ms
[pe-async] round= 43 R=45 dirty=       10 runs=        8 filter=  6.836ms semisort=  0.008ms
[pe-async] round= 44 R=46 dirty=        7 runs=        3 filter=  6.729ms semisort=  0.008ms
[pe-async] round= 45 R=47 dirty=        2 runs=        1 filter=  6.862ms semisort=  0.005ms
[pe-async] round= 46 R=48 dirty=       15 runs=        1 filter=  6.866ms semisort=  0.007ms
[pe-async] round= 47 R=49 dirty=       13 runs=       13 filter=  6.721ms semisort=  0.007ms
[pe-async] round= 48 R=50 dirty=        0 filter=  6.738ms (clean break)
