file,expected,algorithm,threads,trial,result,wall_s,read_s,parse_s,build_s,close_s,check_s,dtor_s,error
graphics-pbrt.25.ground.smt2,,par_async,8,0,unsat,2.322874,0.040250,0.898170,0.900620,0.087490,0.000000,0.009680,
graphics-pbrt.25.ground.smt2,,par_async,16,0,unsat,2.306856,0.038290,0.894820,0.903600,0.076260,0.000000,0.011010,
graphics-pbrt.25.ground.smt2,,par_async,32,0,unsat,2.316250,0.039370,0.900020,0.906980,0.062050,0.000000,0.016070,
graphics-pbrt.25.ground.smt2,,par_async,64,0,unsat,2.346331,0.040950,0.894530,0.922890,0.070940,0.000000,0.022270,
graphics-pbrt.25.ground.smt2,,par_async,128,0,unsat,2.500062,0.041010,0.902640,0.979690,0.126950,0.000000,0.027860,
graphics-pbrt.26.ground.smt2,,nelson_topo_iter,1,0,unsat,1.739533,0.656250,0.415460,0.476220,0.028340,0.000000,0.004150,
graphics-pbrt.26.ground.smt2,,par_async,1,0,unsat,1.214622,0.020610,0.411020,0.477390,0.141470,0.000000,0.002340,
graphics-pbrt.26.ground.smt2,,par_async,2,0,unsat,1.213111,0.019460,0.424530,0.493730,0.095150,0.000000,0.005270,
graphics-pbrt.26.ground.smt2,,par_async,4,0,unsat,1.153663,0.019550,0.409300,0.478010,0.071490,0.000000,0.007770,
graphics-pbrt.26.ground.smt2,,par_async,8,0,unsat,1.141646,0.019940,0.410500,0.486240,0.048700,0.000000,0.007400,
graphics-pbrt.26.ground.smt2,,par_async,16,0,unsat,1.115076,0.021380,0.414300,0.452560,0.048350,0.000000,0.008410,
graphics-pbrt.26.ground.smt2,,par_async,32,0,unsat,1.144735,0.021140,0.412280,0.489470,0.044750,0.000000,0.011290,
graphics-pbrt.26.ground.smt2,,par_async,64,0,unsat,1.160216,0.019770,0.410680,0.478400,0.058390,0.000000,0.015380,
graphics-pbrt.26.ground.smt2,,par_async,128,0,unsat,1.240208,0.020350,0.417100,0.480560,0.125850,0.000000,0.019470,
graphics-pbrt.27.ground.smt2,,nelson_topo_iter,1,0,unsat,2.527007,1.244430,0.514130,0.577290,0.026510,0.000000,0.003270,
graphics-pbrt.27.ground.smt2,,par_async,1,0,unsat,1.412833,0.025450,0.515410,0.575650,0.137500,0.000000,0.002110,
graphics-pbrt.27.ground.smt2,,par_async,2,0,unsat,1.341822,0.023820,0.523970,0.534950,0.085890,0.000000,0.004440,
graphics-pbrt.27.ground.smt2,,par_async,4,0,unsat,1.329121,0.022810,0.520970,0.544470,0.068010,0.000000,0.007080,
graphics-pbrt.27.ground.smt2,,par_async,8,0,unsat,1.319760,0.023820,0.522000,0.547130,0.050750,0.000000,0.006850,
graphics-pbrt.27.ground.smt2,,par_async,16,0,unsat,1.302043,0.023970,0.520210,0.538990,0.046370,0.000000,0.007890,
graphics-pbrt.27.ground.smt2,,par_async,32,0,unsat,1.319749,0.024930,0.518800,0.548720,0.047860,0.000000,0.011230,
graphics-pbrt.27.ground.smt2,,par_async,64,0,unsat,1.337076,0.024430,0.524420,0.542200,0.059680,0.000000,0.015590,
graphics-pbrt.27.ground.smt2,,par_async,128,0,unsat,1.452781,0.025280,0.527480,0.579040,0.118570,0.000000,0.019500,
graphics-pbrt.28.ground.smt2,,nelson_topo_iter,1,0,unsat,1.832567,0.784800,0.406000,0.479710,0.033290,0.000000,0.003040,
graphics-pbrt.28.ground.smt2,,par_async,1,0,unsat,1.111622,0.020690,0.401600,0.438820,0.124920,0.000000,0.001890,
graphics-pbrt.28.ground.smt2,,par_async,2,0,unsat,1.106825,0.019390,0.407270,0.457340,0.082770,0.000000,0.004870,
graphics-pbrt.28.ground.smt2,,par_async,4,0,unsat,1.087642,0.019140,0.405450,0.459930,0.065950,0.000000,0.006040,
graphics-pbrt.28.ground.smt2,,par_async,8,0,unsat,1.059541,0.019970,0.407430,0.435820,0.056920,0.000000,0.006980,
graphics-pbrt.28.ground.smt2,,par_async,16,0,unsat,1.046800,0.019220,0.408500,0.433740,0.046570,0.000000,0.007380,
graphics-pbrt.28.ground.smt2,,par_async,32,0,unsat,1.042222,0.020630,0.401170,0.438540,0.039570,0.000000,0.010140,
graphics-pbrt.28.ground.smt2,,par_async,64,0,unsat,1.108772,0.021410,0.406930,0.468630,0.055520,0.000000,0.016230,
graphics-pbrt.28.ground.smt2,,par_async,128,0,unsat,1.232888,0.021140,0.408270,0.487440,0.149400,0.000000,0.018370,
graphics-pbrt.29.ground.smt2,,nelson_topo_iter,1,0,unsat,1.445226,0.506790,0.358600,0.439760,0.022570,0.000000,0.002720,
graphics-pbrt.29.ground.smt2,,par_async,1,0,unsat,0.988117,0.015230,0.351350,0.377680,0.130190,0.000000,0.001910,
graphics-pbrt.29.ground.smt2,,par_async,2,0,unsat,1.004700,0.014610,0.357080,0.422210,0.085110,0.000000,0.004550,
graphics-pbrt.29.ground.smt2,,par_async,4,0,unsat,0.952160,0.014970,0.354870,0.395230,0.061190,0.000000,0.005700,
graphics-pbrt.29.ground.smt2,,par_async,8,0,unsat,0.930686,0.014750,0.354650,0.386900,0.047850,0.000000,0.006240,
graphics-pbrt.29.ground.smt2,,par_async,16,0,unsat,0.949794,0.014290,0.358650,0.406510,0.045310,0.000000,0.006880,
graphics-pbrt.29.ground.smt2,,par_async,32,0,unsat,0.944484,0.014580,0.353770,0.406930,0.041430,0.000000,0.009130,
graphics-pbrt.29.ground.smt2,,par_async,64,0,unsat,0.966735,0.014300,0.357610,0.408010,0.051360,0.000000,0.012370,
graphics-pbrt.29.ground.smt2,,par_async,128,0,unsat,1.056969,0.014840,0.357520,0.410640,0.124200,0.000000,0.016810,
graphics-pbrt.3.ground.smt2,,nelson_topo_iter,1,0,unsat,1.019055,0.389530,0.237760,0.260550,0.029010,0.000000,0.001860,
graphics-pbrt.3.ground.smt2,,par_async,1,0,unsat,0.791979,0.012370,0.242500,0.290790,0.138630,0.000000,0.001240,
graphics-pbrt.3.ground.smt2,,par_async,2,0,unsat,0.731982,0.012170,0.241830,0.272850,0.094850,0.000000,0.003840,
graphics-pbrt.3.ground.smt2,,par_async,4,0,unsat,0.705377,0.013130,0.239710,0.268450,0.073350,0.000000,0.004000,
graphics-pbrt.3.ground.smt2,,par_async,8,0,unsat,0.693328,0.013480,0.240540,0.275540,0.049930,0.000000,0.004650,
graphics-pbrt.3.ground.smt2,,par_async,16,0,unsat,0.676765,0.012850,0.240950,0.270710,0.042540,0.000000,0.005290,
graphics-pbrt.3.ground.smt2,,par_async,32,0,unsat,0.677456,0.011950,0.238950,0.271720,0.041170,0.000000,0.006660,
graphics-pbrt.3.ground.smt2,,par_async,64,0,unsat,0.709845,0.012220,0.240260,0.280860,0.052310,0.000000,0.008920,
graphics-pbrt.3.ground.smt2,,par_async,128,0,unsat,0.793613,0.012280,0.246240,0.287130,0.112010,0.000000,0.011400,
graphics-pbrt.30.ground.smt2,,nelson_topo_iter,1,0,unsat,2.389127,1.236570,0.445100,0.499530,0.037330,0.000000,0.004100,
graphics-pbrt.30.ground.smt2,,par_async,1,0,unsat,1.262817,0.022930,0.440340,0.478090,0.154480,0.000000,0.002340,
graphics-pbrt.30.ground.smt2,,par_async,2,0,unsat,1.212508,0.021800,0.446110,0.472350,0.093720,0.000000,0.004860,
graphics-pbrt.30.ground.smt2,,par_async,4,0,unsat,1.203713,0.022760,0.439660,0.488370,0.073740,0.000000,0.006920,
graphics-pbrt.30.ground.smt2,,par_async,8,0,unsat,1.232150,0.023310,0.445340,0.523670,0.056780,0.000000,0.008010,
graphics-pbrt.30.ground.smt2,,par_async,16,0,unsat,1.161618,0.021840,0.441450,0.477010,0.046060,0.000000,0.008180,
graphics-pbrt.30.ground.smt2,,par_async,32,0,unsat,1.210723,0.023450,0.450750,0.503900,0.046810,0.000000,0.011430,
graphics-pbrt.30.ground.smt2,,par_async,64,0,unsat,1.200005,0.022790,0.453080,0.477690,0.053310,0.000000,0.016850,
graphics-pbrt.30.ground.smt2,,par_async,128,0,unsat,1.324386,0.023000,0.442500,0.523680,0.128010,0.000000,0.020730,
graphics-pbrt.31.ground.smt2,,nelson_topo_iter,1,0,unsat,4.524768,2.222520,0.899450,0.964890,0.048180,0.000000,0.004570,
graphics-pbrt.31.ground.smt2,,par_async,1,0,unsat,2.501102,0.041110,0.899260,0.928720,0.238510,0.000000,0.003630,
graphics-pbrt.31.ground.smt2,,par_async,2,0,unsat,2.380493,0.038040,0.890370,0.906490,0.145550,0.000000,0.006740,
graphics-pbrt.31.ground.smt2,,par_async,4,0,unsat,2.436234,0.038890,0.958990,0.928930,0.109030,0.000000,0.009150,
graphics-pbrt.31.ground.smt2,,par_async,8,0,unsat,2.328177,0.039680,0.897830,0.903360,0.086630,0.000000,0.010570,
graphics-pbrt.31.ground.smt2,,par_async,16,0,unsat,2.305574,0.038840,0.893730,0.902050,0.074140,0.000000,0.010840,
graphics-pbrt.31.ground.smt2,,par_async,32,0,unsat,2.333348,0.038710,0.897490,0.927080,0.066210,0.000000,0.015320,
graphics-pbrt.31.ground.smt2,,par_async,64,0,unsat,2.334059,0.039120,0.896550,0.915970,0.073080,0.000000,0.020250,
graphics-pbrt.31.ground.smt2,,par_async,128,0,unsat,2.451189,0.039100,0.890340,0.914580,0.182540,0.000000,0.027240,
graphics-pbrt.32.ground.smt2,,nelson_topo_iter,1,0,unsat,0.965790,0.296450,0.259120,0.292150,0.018410,0.000000,0.002120,
graphics-pbrt.32.ground.smt2,,par_async,1,0,unsat,0.762518,0.012290,0.261120,0.305400,0.086490,0.000000,0.001320,
graphics-pbrt.32.ground.smt2,,par_async,2,0,unsat,0.735234,0.010940,0.258870,0.304910,0.057050,0.000000,0.003640,
graphics-pbrt.32.ground.smt2,,par_async,4,0,unsat,0.737047,0.011330,0.261880,0.307330,0.044690,0.000000,0.004720,
graphics-pbrt.32.ground.smt2,,par_async,8,0,unsat,0.703056,0.011790,0.257610,0.289860,0.035610,0.000000,0.005260,
graphics-pbrt.32.ground.smt2,,par_async,16,0,unsat,0.688843,0.011570,0.256590,0.278880,0.033070,0.000000,0.005850,
graphics-pbrt.32.ground.smt2,,par_async,32,0,unsat,0.727877,0.012120,0.260260,0.303560,0.035510,0.000000,0.007680,
graphics-pbrt.32.ground.smt2,,par_async,64,0,unsat,0.710209,0.011430,0.257290,0.279240,0.043770,0.000000,0.010550,
graphics-pbrt.32.ground.smt2,,par_async,128,0,unsat,0.863975,0.012190,0.257330,0.295010,0.171540,0.000000,0.013260,
graphics-pbrt.33.ground.smt2,,nelson_topo_iter,1,0,unsat,0.569665,0.126130,0.156920,0.198660,0.018510,0.000000,0.001340,
graphics-pbrt.33.ground.smt2,,par_async,1,0,unsat,0.480464,0.007500,0.156800,0.177680,0.068040,0.000000,0.000930,
graphics-pbrt.33.ground.smt2,,par_async,2,0,unsat,0.460605,0.008130,0.156210,0.176920,0.046110,0.000000,0.003190,
graphics-pbrt.33.ground.smt2,,par_async,4,0,unsat,0.445883,0.006730,0.155530,0.171820,0.037460,0.000000,0.003660,
graphics-pbrt.33.ground.smt2,,par_async,8,0,unsat,0.473556,0.007430,0.158600,0.199380,0.029810,0.000000,0.003580,
graphics-pbrt.33.ground.smt2,,par_async,16,0,unsat,0.467813,0.007130,0.160960,0.192470,0.028130,0.000000,0.004110,
graphics-pbrt.33.ground.smt2,,par_async,32,0,unsat,0.449047,0.006720,0.157500,0.176430,0.030480,0.000000,0.005670,
graphics-pbrt.33.ground.smt2,,par_async,64,0,unsat,0.461319,0.006330,0.156050,0.176580,0.036140,0.000000,0.007940,
graphics-pbrt.33.ground.smt2,,par_async,128,0,unsat,0.612424,0.006830,0.157400,0.221630,0.127340,0.000000,0.009990,
graphics-pbrt.34.ground.smt2,,nelson_topo_iter,1,0,unsat,4.854957,2.546530,0.910680,0.960030,0.048490,0.000000,0.004720,
graphics-pbrt.34.ground.smt2,,par_async,1,0,unsat,2.467520,0.039400,0.900430,0.901240,0.242230,0.000000,0.003220,
graphics-pbrt.34.ground.smt2,,par_async,2,0,unsat,2.372469,0.038180,0.896300,0.892620,0.149790,0.000000,0.005970,
graphics-pbrt.34.ground.smt2,,par_async,4,0,unsat,2.334183,0.038320,0.897100,0.891620,0.106710,0.000000,0.009860,
graphics-pbrt.34.ground.smt2,,par_async,8,0,unsat,2.313216,0.039510,0.904980,0.885750,0.083210,0.000000,0.010260,
graphics-pbrt.34.ground.smt2,,par_async,16,0,unsat,2.298441,0.038160,0.901040,0.888650,0.077950,0.000000,0.011120,
graphics-pbrt.34.ground.smt2,,par_async,32,0,unsat,2.285792,0.039580,0.893550,0.889260,0.064640,0.000000,0.014910,
graphics-pbrt.34.ground.smt2,,par_async,64,0,unsat,2.342214,0.039870,0.906740,0.908810,0.071820,0.000000,0.020230,
graphics-pbrt.34.ground.smt2,,par_async,128,0,unsat,2.485465,0.040390,0.907200,0.941170,0.167570,0.000000,0.026810,
graphics-pbrt.35.ground.smt2,,nelson_topo_iter,1,0,unsat,4.733325,2.450490,0.900090,0.946650,0.048900,0.000000,0.004700,
graphics-pbrt.35.ground.smt2,,par_async,1,0,unsat,2.486405,0.041350,0.908600,0.906490,0.248530,0.000000,0.003690,
graphics-pbrt.35.ground.smt2,,par_async,2,0,unsat,2.350612,0.038200,0.890700,0.882380,0.147780,0.000000,0.005630,
graphics-pbrt.35.ground.smt2,,par_async,4,0,unsat,2.325458,0.037920,0.907340,0.877780,0.107000,0.000000,0.010390,
graphics-pbrt.35.ground.smt2,,par_async,8,0,unsat,2.362618,0.038450,0.901570,0.944390,0.085540,0.000000,0.010190,
graphics-pbrt.35.ground.smt2,,par_async,16,0,unsat,2.282830,0.038950,0.893700,0.882640,0.078240,0.000000,0.010970,
graphics-pbrt.35.ground.smt2,,par_async,32,0,unsat,2.294309,0.040860,0.895550,0.895390,0.067950,0.000000,0.015490,
graphics-pbrt.35.ground.smt2,,par_async,64,0,unsat,2.364098,0.040980,0.903620,0.918950,0.085050,0.000000,0.023760,
graphics-pbrt.35.ground.smt2,,par_async,128,0,unsat,2.461398,0.041440,0.902190,0.939010,0.156070,0.000000,0.027430,
graphics-pbrt.36.ground.smt2,,nelson_topo_iter,1,0,unsat,4.446477,2.194870,0.893000,0.937620,0.048890,0.000000,0.004690,
graphics-pbrt.36.ground.smt2,,par_async,1,0,unsat,2.519031,0.041440,0.877150,0.979780,0.249980,0.000000,0.003250,
graphics-pbrt.36.ground.smt2,,par_async,2,0,unsat,2.349436,0.038440,0.880760,0.899800,0.147880,0.000000,0.006180,
graphics-pbrt.36.ground.smt2,,par_async,4,0,unsat,2.311838,0.038540,0.895840,0.888610,0.105110,0.000000,0.009920,
graphics-pbrt.36.ground.smt2,,par_async,8,0,unsat,2.280736,0.038780,0.888100,0.893430,0.077140,0.000000,0.010120,
graphics-pbrt.36.ground.smt2,,par_async,16,0,unsat,2.290594,0.040070,0.889860,0.901030,0.075180,0.000000,0.011340,
graphics-pbrt.36.ground.smt2,,par_async,32,0,unsat,2.326375,0.039740,0.895330,0.921430,0.074160,0.000000,0.016040,
graphics-pbrt.36.ground.smt2,,par_async,64,0,unsat,2.296360,0.039230,0.885420,0.903850,0.073240,0.000000,0.020850,
graphics-pbrt.36.ground.smt2,,par_async,128,0,unsat,2.430144,0.040040,0.890370,0.946880,0.131270,0.000000,0.027960,
graphics-pbrt.37.ground.smt2,,nelson_topo_iter,1,0,unsat,2.523231,1.316670,0.473210,0.533320,0.030600,0.000000,0.004360,
graphics-pbrt.37.ground.smt2,,par_async,1,0,unsat,1.434373,0.023430,0.471940,0.571850,0.193080,0.000000,0.002950,
graphics-pbrt.37.ground.smt2,,par_async,2,0,unsat,1.287418,0.022510,0.468700,0.496300,0.126690,0.000000,0.005320,
graphics-pbrt.37.ground.smt2,,par_async,4,0,unsat,1.307692,0.022440,0.468550,0.542490,0.089080,0.000000,0.007300,
graphics-pbrt.37.ground.smt2,,par_async,8,0,unsat,1.259745,0.023110,0.479110,0.511630,0.065480,0.000000,0.008430,
graphics-pbrt.37.ground.smt2,,par_async,16,0,unsat,1.294507,0.023240,0.474660,0.560900,0.052660,0.000000,0.009180,
graphics-pbrt.37.ground.smt2,,par_async,32,0,unsat,1.245924,0.024120,0.468530,0.511910,0.054030,0.000000,0.012620,
graphics-pbrt.37.ground.smt2,,par_async,64,0,unsat,1.258486,0.024380,0.472170,0.509060,0.060400,0.000000,0.016980,
graphics-pbrt.37.ground.smt2,,par_async,128,0,unsat,1.409937,0.023310,0.478410,0.557020,0.140750,0.000000,0.020550,
graphics-pbrt.38.ground.smt2,,nelson_topo_iter,1,0,unsat,2.323453,1.100520,0.476120,0.542300,0.030440,0.000000,0.004250,
graphics-pbrt.38.ground.smt2,,par_async,1,0,unsat,1.382972,0.023260,0.476320,0.516010,0.189850,0.000000,0.002730,
graphics-pbrt.38.ground.smt2,,par_async,2,0,unsat,1.352209,0.021780,0.467080,0.561130,0.119250,0.000000,0.005380,
graphics-pbrt.38.ground.smt2,,par_async,4,0,unsat,1.275592,0.021600,0.477330,0.508920,0.085500,0.000000,0.007270,
graphics-pbrt.38.ground.smt2,,par_async,8,0,unsat,1.276901,0.023730,0.477370,0.530550,0.059430,0.000000,0.007740,
graphics-pbrt.38.ground.smt2,,par_async,16,0,unsat,1.251275,0.022860,0.475660,0.512340,0.058160,0.000000,0.009050,
graphics-pbrt.38.ground.smt2,,par_async,32,0,unsat,1.275826,0.024050,0.469570,0.534130,0.057170,0.000000,0.013140,
graphics-pbrt.38.ground.smt2,,par_async,64,0,unsat,1.302236,0.023870,0.477430,0.539920,0.062030,0.000000,0.015210,
graphics-pbrt.38.ground.smt2,,par_async,128,0,unsat,1.396242,0.024140,0.474070,0.543920,0.140770,0.000000,0.021450,
graphics-pbrt.39.ground.smt2,,nelson_topo_iter,1,0,unsat,1.232115,0.398170,0.310710,0.356780,0.045590,0.000000,0.003010,
graphics-pbrt.39.ground.smt2,,par_async,1,0,unsat,0.935467,0.014140,0.311490,0.373480,0.106600,0.000000,0.001620,
graphics-pbrt.39.ground.smt2,,par_async,2,0,unsat,0.879993,0.013880,0.311170,0.355550,0.068330,0.000000,0.004420,
graphics-pbrt.39.ground.smt2,,par_async,4,0,unsat,0.885373,0.012890,0.313810,0.374120,0.050970,0.000000,0.006010,
graphics-pbrt.39.ground.smt2,,par_async,8,0,unsat,0.861071,0.013150,0.313790,0.367290,0.035400,0.000000,0.005580,
graphics-pbrt.39.ground.smt2,,par_async,16,0,unsat,0.840461,0.013690,0.309400,0.356600,0.031700,0.000000,0.006270,
graphics-pbrt.39.ground.smt2,,par_async,32,0,unsat,0.865487,0.014100,0.317070,0.363740,0.032550,0.000000,0.008910,
graphics-pbrt.39.ground.smt2,,par_async,64,0,unsat,0.865566,0.013160,0.314480,0.358100,0.039450,0.000000,0.012050,
graphics-pbrt.39.ground.smt2,,par_async,128,0,unsat,0.958551,0.013110,0.316520,0.378870,0.091920,0.000000,0.015210,
graphics-pbrt.4.ground.smt2,,nelson_topo_iter,1,0,unsat,3.411358,1.688790,0.630420,0.733680,0.066840,0.000000,0.004120,
graphics-pbrt.4.ground.smt2,,par_async,1,0,unsat,1.828503,0.027710,0.634050,0.712580,0.164250,0.000000,0.002450,
graphics-pbrt.4.ground.smt2,,par_async,2,0,unsat,1.752788,0.025000,0.629840,0.706000,0.095090,0.000000,0.005010,
graphics-pbrt.4.ground.smt2,,par_async,4,0,unsat,1.696557,0.025400,0.625720,0.679540,0.069880,0.000000,0.007120,
graphics-pbrt.4.ground.smt2,,par_async,8,0,unsat,1.667053,0.025880,0.623300,0.674600,0.050730,0.000000,0.007800,
graphics-pbrt.4.ground.smt2,,par_async,16,0,unsat,1.675900,0.025590,0.624790,0.686930,0.040490,0.000000,0.008640,
graphics-pbrt.4.ground.smt2,,par_async,32,0,unsat,1.682019,0.026780,0.627110,0.693640,0.038700,0.000000,0.012460,
graphics-pbrt.4.ground.smt2,,par_async,64,0,unsat,1.679856,0.025310,0.629080,0.670240,0.049300,0.000000,0.016100,
graphics-pbrt.4.ground.smt2,,par_async,128,0,unsat,1.776334,0.026530,0.627380,0.696000,0.100330,0.000000,0.023490,
graphics-pbrt.40.ground.smt2,,nelson_topo_iter,1,0,unsat,1.196639,0.383880,0.299140,0.351740,0.044060,0.000000,0.002870,
graphics-pbrt.40.ground.smt2,,par_async,1,0,unsat,0.897636,0.012780,0.301030,0.362590,0.100740,0.000000,0.001500,
graphics-pbrt.40.ground.smt2,,par_async,2,0,unsat,0.841685,0.012840,0.301770,0.333710,0.066240,0.000000,0.004230,
graphics-pbrt.40.ground.smt2,,par_async,4,0,unsat,0.813327,0.011870,0.297780,0.327970,0.050260,0.000000,0.004980,
graphics-pbrt.40.ground.smt2,,par_async,8,0,unsat,0.851797,0.012330,0.301940,0.364510,0.037200,0.000000,0.006130,
graphics-pbrt.40.ground.smt2,,par_async,16,0,unsat,0.818247,0.012610,0.303520,0.343000,0.030640,0.000000,0.006650,
graphics-pbrt.40.ground.smt2,,par_async,32,0,unsat,0.877249,0.013070,0.309750,0.383180,0.032130,0.000000,0.008790,
graphics-pbrt.40.ground.smt2,,par_async,64,0,unsat,0.849403,0.013140,0.304340,0.355340,0.038950,0.000000,0.011440,
graphics-pbrt.40.ground.smt2,,par_async,128,0,unsat,0.961704,0.012730,0.301370,0.380810,0.114250,0.000000,0.014790,
graphics-pbrt.41.ground.smt2,,nelson_topo_iter,1,0,unsat,1.915958,0.741800,0.429620,0.545060,0.028820,0.000000,0.004230,
graphics-pbrt.41.ground.smt2,,par_async,1,0,unsat,1.334123,0.021980,0.436850,0.512920,0.191670,0.000000,0.002920,
graphics-pbrt.41.ground.smt2,,par_async,2,0,unsat,1.244879,0.020310,0.430620,0.496880,0.119160,0.000000,0.004960,
graphics-pbrt.41.ground.smt2,,par_async,4,0,unsat,1.245804,0.020320,0.431220,0.518330,0.093020,0.000000,0.007830,
graphics-pbrt.41.ground.smt2,,par_async,8,0,unsat,1.190803,0.020830,0.432870,0.494780,0.062010,0.000000,0.007830,
graphics-pbrt.41.ground.smt2,,par_async,16,0,unsat,1.178489,0.021410,0.429120,0.497070,0.055670,0.000000,0.008510,
graphics-pbrt.41.ground.smt2,,par_async,32,0,unsat,1.225786,0.020370,0.451440,0.517840,0.049380,0.000000,0.011890,
graphics-pbrt.41.ground.smt2,,par_async,64,0,unsat,1.188985,0.021320,0.433020,0.484710,0.061570,0.000000,0.014240,
graphics-pbrt.41.ground.smt2,,par_async,128,0,unsat,1.300265,0.019930,0.428580,0.507000,0.143340,0.000000,0.020010,
graphics-pbrt.42.ground.smt2,,nelson_topo_iter,1,0,unsat,1.293609,0.425630,0.314340,0.379560,0.050090,0.000000,0.003070,
graphics-pbrt.42.ground.smt2,,par_async,1,0,unsat,1.010669,0.015130,0.316220,0.443560,0.099130,0.000000,0.001800,
graphics-pbrt.42.ground.smt2,,par_async,2,0,unsat,0.881673,0.014520,0.314740,0.359030,0.061680,0.000000,0.004750,
graphics-pbrt.42.ground.smt2,,par_async,4,0,unsat,0.930579,0.013120,0.316200,0.408210,0.048160,0.000000,0.006950,
graphics-pbrt.42.ground.smt2,,par_async,8,0,unsat,0.863827,0.014340,0.314450,0.369540,0.032710,0.000000,0.006710,
graphics-pbrt.42.ground.smt2,,par_async,16,0,unsat,0.929392,0.013550,0.315450,0.428300,0.030770,0.000000,0.006970,
graphics-pbrt.42.ground.smt2,,par_async,32,0,unsat,0.857249,0.013910,0.317960,0.357250,0.030960,0.000000,0.009640,
graphics-pbrt.42.ground.smt2,,par_async,64,0,unsat,0.906770,0.013420,0.319140,0.384630,0.039880,0.000000,0.012340,
graphics-pbrt.42.ground.smt2,,par_async,128,0,unsat,0.981576,0.014830,0.314910,0.405560,0.084390,0.000000,0.016810,
graphics-pbrt.44.ground.smt2,,nelson_topo_iter,1,0,unsat,1.056310,0.296910,0.258450,0.325630,0.057640,0.000000,0.003130,
graphics-pbrt.44.ground.smt2,,par_async,1,0,unsat,0.881002,0.011880,0.260590,0.348870,0.130910,0.000000,0.001700,
graphics-pbrt.44.ground.smt2,,par_async,2,0,unsat,0.780173,0.011560,0.258950,0.306040,0.074920,0.000000,0.004110,
graphics-pbrt.44.ground.smt2,,par_async,4,0,unsat,0.790870,0.011210,0.258930,0.328820,0.059400,0.000000,0.006320,
graphics-pbrt.44.ground.smt2,,par_async,8,0,unsat,0.757732,0.011770,0.260190,0.309740,0.041360,0.000000,0.006670,
graphics-pbrt.44.ground.smt2,,par_async,16,0,unsat,0.760269,0.010800,0.258530,0.331580,0.032940,0.000000,0.007160,
graphics-pbrt.44.ground.smt2,,par_async,32,0,unsat,0.779889,0.012110,0.262370,0.333160,0.032130,0.000000,0.009120,
graphics-pbrt.44.ground.smt2,,par_async,64,0,unsat,0.806228,0.011540,0.258220,0.350950,0.042110,0.000000,0.012710,
graphics-pbrt.44.ground.smt2,,par_async,128,0,unsat,0.893796,0.012170,0.258330,0.335370,0.132200,0.000000,0.017250,
graphics-pbrt.45.ground.smt2,,nelson_topo_iter,1,0,unsat,0.031483,0.026210,0.000130,0.001300,0.000030,0.000000,0.000010,
graphics-pbrt.45.ground.smt2,,par_async,1,0,unsat,0.005401,0.000270,0.000130,0.001110,0.000160,0.000000,0.000010,
graphics-pbrt.45.ground.smt2,,par_async,2,0,unsat,0.005185,0.000110,0.000130,0.001150,0.000160,0.000000,0.000010,
graphics-pbrt.45.ground.smt2,,par_async,4,0,unsat,0.005459,0.000110,0.000130,0.001290,0.000180,0.000000,0.000020,
graphics-pbrt.45.ground.smt2,,par_async,8,0,unsat,0.005950,0.000110,0.000140,0.001560,0.000180,0.000000,0.000020,
graphics-pbrt.45.ground.smt2,,par_async,16,0,unsat,0.006887,0.000120,0.000130,0.002090,0.000380,0.000000,0.000030,
graphics-pbrt.45.ground.smt2,,par_async,32,0,unsat,0.008866,0.000120,0.000130,0.003230,0.000380,0.000000,0.000100,
graphics-pbrt.45.ground.smt2,,par_async,64,0,unsat,0.012924,0.000090,0.000120,0.005210,0.001880,0.000000,0.000230,
graphics-pbrt.45.ground.smt2,,par_async,128,0,unsat,0.020437,0.000110,0.000130,0.008930,0.001860,0.000000,0.001140,
graphics-pbrt.46.ground.smt2,,nelson_topo_iter,1,0,unsat,1.249772,0.472970,0.281840,0.336240,0.045830,0.000000,0.002860,
graphics-pbrt.46.ground.smt2,,par_async,1,0,unsat,0.915379,0.014120,0.285960,0.398030,0.101190,0.000000,0.001480,
graphics-pbrt.46.ground.smt2,,par_async,2,0,unsat,0.790883,0.014680,0.280160,0.321120,0.057280,0.000000,0.003990,
graphics-pbrt.46.ground.smt2,,par_async,4,0,unsat,0.803587,0.013660,0.284010,0.342360,0.044770,0.000000,0.006060,
graphics-pbrt.46.ground.smt2,,par_async,8,0,unsat,0.774880,0.014250,0.282290,0.329170,0.033780,0.000000,0.005520,
graphics-pbrt.46.ground.smt2,,par_async,16,0,unsat,0.775419,0.014440,0.279390,0.338410,0.028940,0.000000,0.006380,
graphics-pbrt.46.ground.smt2,,par_async,32,0,unsat,0.773004,0.014470,0.280980,0.319500,0.030830,0.000000,0.008910,
graphics-pbrt.46.ground.smt2,,par_async,64,0,unsat,0.818472,0.014470,0.280570,0.356420,0.037450,0.000000,0.011170,
graphics-pbrt.46.ground.smt2,,par_async,128,0,unsat,0.924253,0.014640,0.279650,0.357380,0.130560,0.000000,0.015750,
graphics-pbrt.47.ground.smt2,,nelson_topo_iter,1,0,unsat,1.158099,0.393960,0.270780,0.346060,0.038140,0.000000,0.003040,
graphics-pbrt.47.ground.smt2,,par_async,1,0,unsat,0.830513,0.014060,0.272510,0.345830,0.087620,0.000000,0.001550,
graphics-pbrt.47.ground.smt2,,par_async,2,0,unsat,0.794625,0.014720,0.270300,0.337060,0.055530,0.000000,0.004900,
